timestamp,zone_id,significant_wave_height_m,max_wave_height_m,wave_period_s,swell_height_m,wind_speed_knots,wind_direction_deg,visibility_nm,sea_surface_temp_c,beaufort_scale,operation_feasibility,small_vessel_limit_dwt
2022-02-28 00:00:00,MED-W,3.3,5.95,4.5,2.19,22.1,8.0,11.0,13.9,6,No-Go,99999
2022-02-28 06:00:00,MED-W,3.01,5.42,4.3,2.06,26.6,98.0,9.8,13.5,6,No-Go,99999
2022-02-28 12:00:00,MED-W,2.93,5.28,4.3,2.21,26.2,18.0,1.0,14.5,6,Marginal,2000
2022-02-28 18:00:00,MED-W,3.44,6.2,4.6,2.73,21.9,286.0,8.7,13.3,6,No-Go,99999
2022-03-01 00:00:00,MED-W,3.15,5.67,4.4,2.35,26.5,305.0,19.0,15.8,6,No-Go,99999
2022-03-01 06:00:00,MED-W,2.76,4.96,4.2,1.98,25.9,317.0,9.4,16.9,6,Marginal,2000
2022-03-01 12:00:00,MED-W,3.31,5.96,4.6,2.38,25.1,105.0,19.3,15.8,6,No-Go,99999
2022-03-01 18:00:00,MED-W,2.45,4.41,3.9,1.39,18.9,282.0,16.0,16.3,5,Marginal,1000
2022-03-02 00:00:00,MED-W,1.71,3.08,3.3,0.98,20.1,215.0,16.6,16.8,5,Go,500
2022-03-02 06:00:00,MED-W,2.38,4.28,3.9,1.8,16.8,269.0,13.4,17.1,5,Marginal,1000
2022-03-02 12:00:00,MED-W,2.6,4.69,4.0,2.06,23.8,322.0,7.1,15.9,6,Marginal,2000
2022-03-02 18:00:00,MED-W,1.76,3.17,3.3,1.1,21.1,38.0,17.7,15.3,5,Go,500
2022-03-03 00:00:00,MED-W,2.26,4.06,3.8,1.41,18.2,265.0,3.3,16.0,5,Marginal,1000
2022-03-03 06:00:00,MED-W,2.14,3.84,3.7,1.68,19.5,266.0,4.7,15.6,5,Marginal,1000
2022-03-03 12:00:00,MED-W,2.0,3.6,3.5,1.22,18.7,322.0,16.6,16.3,5,Marginal,1000
2022-03-03 18:00:00,MED-W,1.57,2.82,3.1,1.22,18.8,274.0,13.1,16.5,5,Go,500
2022-03-04 00:00:00,MED-W,1.42,2.56,3.0,1.07,12.6,249.0,2.7,16.5,4,Go,0
2022-03-04 06:00:00,MED-W,1.39,2.5,2.9,1.02,12.5,182.0,2.0,15.3,4,Go,0
2022-03-04 12:00:00,MED-W,1.13,2.04,2.7,0.7,14.3,335.0,6.9,15.5,4,Go,0
2022-03-04 18:00:00,MED-W,0.94,1.7,2.4,0.61,10.4,243.0,14.7,16.4,3,Go,0
2022-03-05 00:00:00,MED-W,0.6,1.08,1.9,0.45,10.3,218.0,19.2,16.4,3,Go,0
2022-03-05 06:00:00,MED-W,1.38,2.49,2.9,0.96,13.9,330.0,2.0,15.2,4,Go,0
2022-03-05 12:00:00,MED-W,1.38,2.48,2.9,0.83,14.1,236.0,17.2,16.6,4,Go,0
2022-03-05 18:00:00,MED-W,1.48,2.67,3.0,1.15,12.8,291.0,6.2,15.8,4,Go,0
2022-03-06 00:00:00,MED-W,1.42,2.55,3.0,0.89,12.6,267.0,1.7,16.0,4,Go,0
2022-03-06 06:00:00,MED-W,1.42,2.56,3.0,0.87,14.4,304.0,5.0,16.1,4,Go,0
2022-03-06 12:00:00,MED-W,1.76,3.17,3.3,1.32,19.4,144.0,5.8,15.3,5,Go,500
2022-03-06 18:00:00,MED-W,0.94,1.68,2.4,0.66,10.7,214.0,12.8,16.4,3,Go,0
2022-03-07 00:00:00,MED-W,1.34,2.42,2.9,0.88,13.3,310.0,0.8,16.2,4,Go,0
2022-03-07 06:00:00,MED-W,2.23,4.01,3.7,1.75,19.0,256.0,17.1,16.1,5,Marginal,1000
2022-03-07 12:00:00,MED-W,3.25,5.85,4.5,2.53,25.0,12.0,13.6,15.7,6,No-Go,99999
2022-03-07 18:00:00,MED-W,3.3,5.94,4.5,2.4,25.4,334.0,9.0,15.8,6,No-Go,99999
2022-03-08 00:00:00,MED-W,3.05,5.5,4.4,2.15,26.5,9.0,18.6,16.0,6,No-Go,99999
2022-03-08 06:00:00,MED-W,2.38,4.28,3.9,1.47,16.8,329.0,12.5,16.1,5,Marginal,1000
2022-03-08 12:00:00,MED-W,2.29,4.12,3.8,1.81,20.0,308.0,3.1,15.2,5,Marginal,1000
2022-03-08 18:00:00,MED-W,3.44,6.19,4.6,1.91,26.8,309.0,10.1,16.4,6,No-Go,99999
2022-03-09 00:00:00,MED-W,3.51,6.33,4.7,2.4,29.6,212.0,15.9,15.1,7,No-Go,99999
2022-03-09 06:00:00,MED-W,3.97,7.15,5.0,3.11,30.5,281.0,1.2,15.5,7,No-Go,99999
2022-03-09 12:00:00,MED-W,4.38,7.88,5.2,3.05,28.0,301.0,3.3,16.4,7,No-Go,99999
2022-03-09 18:00:00,MED-W,4.26,7.67,5.2,3.0,29.9,65.0,19.6,16.4,7,No-Go,99999
2022-03-10 00:00:00,MED-W,3.52,6.33,4.7,2.07,27.1,301.0,15.1,14.9,7,No-Go,99999
2022-03-10 06:00:00,MED-W,3.26,5.86,4.5,1.96,21.8,192.0,13.3,16.1,6,No-Go,99999
2022-03-10 12:00:00,MED-W,4.11,7.41,5.1,3.19,31.2,231.0,8.6,15.6,7,No-Go,99999
2022-03-10 18:00:00,MED-W,3.98,7.16,5.0,2.72,32.7,318.0,9.1,16.1,7,No-Go,99999
2022-03-11 00:00:00,MED-W,3.82,6.87,4.9,2.56,32.4,311.0,1.6,16.0,7,No-Go,99999
2022-03-11 06:00:00,MED-W,4.45,8.0,5.3,3.56,28.9,90.0,17.7,15.6,7,No-Go,99999
2022-03-11 12:00:00,MED-W,4.45,8.0,5.3,2.66,28.3,350.0,8.1,16.7,7,No-Go,99999
2022-03-11 18:00:00,MED-W,4.16,7.49,5.1,2.45,33.1,196.0,5.1,15.4,7,No-Go,99999
2022-03-12 00:00:00,MED-W,4.53,8.15,5.3,3.31,26.8,359.0,6.2,15.6,7,No-Go,99999
2022-03-12 06:00:00,MED-W,4.8,8.64,5.5,2.67,29.3,261.0,2.9,15.6,7,No-Go,99999
2022-03-12 12:00:00,MED-W,4.8,8.64,5.5,2.9,33.0,75.0,5.9,15.5,7,No-Go,99999
2022-03-12 18:00:00,MED-W,4.8,8.64,5.5,2.81,27.9,198.0,3.8,15.4,7,No-Go,99999
2022-03-13 00:00:00,MED-W,4.8,8.64,5.5,2.64,27.7,263.0,7.9,16.2,7,No-Go,99999
2022-03-13 06:00:00,MED-W,4.55,8.19,5.3,2.94,30.7,225.0,7.4,16.7,7,No-Go,99999
2022-03-13 12:00:00,MED-W,4.49,8.08,5.3,3.35,29.8,241.0,0.7,15.8,7,No-Go,99999
2022-03-13 18:00:00,MED-W,3.76,6.76,4.8,2.79,28.8,146.0,4.4,15.9,7,No-Go,99999
2022-03-14 00:00:00,MED-W,2.8,5.05,4.2,1.7,23.7,21.0,0.5,15.9,6,Marginal,2000
2022-03-14 06:00:00,MED-W,2.72,4.89,4.1,1.67,26.5,309.0,3.7,16.0,6,Marginal,2000
2022-03-14 12:00:00,MED-W,2.37,4.27,3.9,1.75,18.7,295.0,17.9,16.2,5,Marginal,1000
2022-03-14 18:00:00,MED-W,2.9,5.22,4.3,2.31,24.1,203.0,2.8,15.8,6,Marginal,2000
2022-03-15 00:00:00,MED-W,2.06,3.71,3.6,1.41,17.4,244.0,15.9,16.1,5,Marginal,1000
2022-03-15 06:00:00,MED-W,2.09,3.76,3.6,1.3,20.0,268.0,8.1,15.2,5,Marginal,1000
2022-03-15 12:00:00,MED-W,1.88,3.38,3.4,1.31,21.2,64.0,6.3,15.7,5,Go,500
2022-03-15 18:00:00,MED-W,1.91,3.44,3.5,1.45,18.3,39.0,3.6,15.1,5,Go,500
2022-03-16 00:00:00,MED-W,2.74,4.93,4.1,1.83,21.4,242.0,17.4,15.9,6,Marginal,2000
2022-03-16 06:00:00,MED-W,2.22,3.99,3.7,1.48,20.2,79.0,1.5,16.4,5,Marginal,1000
2022-03-16 12:00:00,MED-W,1.93,3.47,3.5,1.18,17.9,337.0,2.6,16.4,5,Go,500
2022-03-16 18:00:00,MED-W,1.8,3.25,3.4,1.11,20.9,247.0,7.2,16.5,5,Go,500
2022-03-17 00:00:00,MED-W,1.97,3.54,3.5,1.47,18.1,337.0,14.4,14.5,5,Go,500
2022-03-17 06:00:00,MED-W,1.12,2.01,2.6,0.87,12.4,332.0,10.8,16.4,4,Go,0
2022-03-17 12:00:00,MED-W,0.6,1.08,1.9,0.43,10.7,242.0,9.6,16.0,3,Go,0
2022-03-17 18:00:00,MED-W,1.11,2.0,2.6,0.81,14.5,224.0,7.2,15.3,4,Go,0
2022-03-18 00:00:00,MED-W,1.2,2.16,2.7,0.73,12.5,256.0,13.1,16.2,4,Go,0
2022-03-18 06:00:00,MED-W,1.47,2.64,3.0,1.15,12.4,207.0,3.6,16.8,4,Go,0
2022-03-18 12:00:00,MED-W,1.4,2.52,3.0,0.96,14.4,188.0,12.2,16.1,4,Go,0
2022-03-18 18:00:00,MED-W,1.33,2.39,2.9,0.96,15.1,192.0,9.2,16.5,4,Go,0
2022-03-19 00:00:00,MED-W,2.15,3.86,3.7,1.37,19.2,307.0,1.7,15.6,5,Marginal,1000
2022-03-19 06:00:00,MED-W,2.02,3.63,3.6,1.47,18.8,13.0,8.6,15.7,5,Marginal,1000
2022-03-19 12:00:00,MED-W,1.49,2.68,3.1,1.16,14.9,45.0,19.8,16.4,4,Go,0
2022-03-19 18:00:00,MED-W,2.0,3.6,3.5,1.52,17.8,227.0,10.0,16.5,5,Marginal,1000
2022-03-20 00:00:00,MED-W,2.28,4.11,3.8,1.44,20.5,169.0,13.6,16.5,5,Marginal,1000
2022-03-20 06:00:00,MED-W,2.28,4.1,3.8,1.52,16.8,306.0,13.6,15.6,5,Marginal,1000
2022-03-20 12:00:00,MED-W,2.33,4.2,3.8,1.52,19.8,251.0,5.0,16.5,5,Marginal,1000
2022-03-20 18:00:00,MED-W,2.61,4.7,4.0,1.52,22.3,239.0,13.7,15.9,6,Marginal,2000
2022-03-21 00:00:00,MED-W,3.19,5.75,4.5,1.88,22.9,303.0,10.3,15.5,6,No-Go,99999
2022-03-21 06:00:00,MED-W,2.87,5.16,4.2,2.2,22.1,339.0,2.9,15.1,6,Marginal,2000
2022-03-21 12:00:00,MED-W,3.05,5.48,4.4,2.41,26.4,9.0,14.8,16.5,6,No-Go,99999
2022-03-21 18:00:00,MED-W,3.15,5.67,4.4,1.85,22.0,249.0,18.4,15.3,6,No-Go,99999
2022-03-22 00:00:00,MED-W,3.16,5.69,4.4,2.35,21.2,214.0,13.2,16.3,6,No-Go,99999
2022-03-22 06:00:00,MED-W,3.11,5.59,4.4,2.24,22.7,262.0,7.7,15.3,6,No-Go,99999
2022-03-22 12:00:00,MED-W,2.16,3.89,3.7,1.61,19.7,254.0,6.0,15.8,5,Marginal,1000
2022-03-22 18:00:00,MED-W,2.18,3.93,3.7,1.67,17.9,247.0,2.7,16.3,5,Marginal,1000
2022-03-23 00:00:00,MED-W,2.51,4.52,4.0,1.96,25.5,307.0,17.7,16.9,6,Marginal,2000
2022-03-23 06:00:00,MED-W,2.72,4.9,4.1,1.7,21.9,303.0,2.9,16.2,6,Marginal,2000
2022-03-23 12:00:00,MED-W,2.02,3.64,3.6,1.56,18.1,223.0,8.7,15.9,5,Marginal,1000
2022-03-23 18:00:00,MED-W,2.73,4.91,4.1,1.62,26.8,316.0,19.9,15.5,6,Marginal,2000
2022-03-24 00:00:00,MED-W,2.08,3.74,3.6,1.64,17.9,328.0,1.6,15.9,5,Marginal,1000
2022-03-24 06:00:00,MED-W,1.55,2.79,3.1,0.86,19.8,271.0,3.7,16.1,5,Go,500
2022-03-24 12:00:00,MED-W,2.08,3.75,3.6,1.34,20.2,278.0,10.2,16.4,5,Marginal,1000
2022-03-24 18:00:00,MED-W,1.89,3.4,3.4,1.37,21.0,321.0,1.0,16.1,5,Go,500
2022-03-25 00:00:00,MED-W,1.43,2.57,3.0,0.83,15.5,253.0,1.7,16.0,4,Go,0
2022-03-25 06:00:00,MED-W,1.64,2.96,3.2,1.31,18.7,325.0,8.2,16.6,5,Go,500
2022-03-25 12:00:00,MED-W,2.07,3.73,3.6,1.6,18.3,36.0,1.4,16.1,5,Marginal,1000
2022-03-25 18:00:00,MED-W,2.11,3.8,3.6,1.44,19.3,233.0,11.9,16.7,5,Marginal,1000
2022-03-26 00:00:00,MED-W,2.35,4.23,3.8,1.86,19.6,197.0,8.6,16.7,5,Marginal,1000
2022-03-26 06:00:00,MED-W,2.55,4.59,4.0,1.5,22.2,294.0,4.9,16.5,6,Marginal,2000
2022-03-26 12:00:00,MED-W,2.41,4.33,3.9,1.76,21.0,284.0,13.5,15.9,5,Marginal,1000
2022-03-26 18:00:00,MED-W,2.38,4.28,3.9,1.69,19.2,199.0,1.7,15.9,5,Marginal,1000
2022-03-27 00:00:00,MED-W,1.81,3.26,3.4,1.29,19.5,272.0,2.0,15.7,5,Go,500
2022-03-27 06:00:00,MED-W,2.09,3.76,3.6,1.15,17.6,269.0,12.6,15.5,5,Marginal,1000
2022-03-27 12:00:00,MED-W,1.86,3.34,3.4,1.26,21.0,146.0,12.4,17.1,5,Go,500
2022-03-27 18:00:00,MED-W,2.17,3.9,3.7,1.48,17.4,254.0,3.7,17.0,5,Marginal,1000
2022-03-28 00:00:00,MED-W,1.86,3.35,3.4,1.27,18.6,9.0,19.5,15.5,5,Go,500
2022-03-28 06:00:00,MED-W,1.96,3.53,3.5,1.55,17.0,293.0,3.3,15.8,5,Go,500
2022-03-28 12:00:00,MED-W,1.43,2.57,3.0,1.06,15.5,296.0,12.8,15.5,4,Go,0
2022-03-28 18:00:00,MED-W,2.65,4.78,4.1,1.93,24.0,14.0,14.5,15.2,6,Marginal,2000
2022-03-29 00:00:00,MED-W,2.45,4.41,3.9,1.38,18.0,26.0,0.8,16.9,5,Marginal,1000
2022-03-29 06:00:00,MED-W,2.45,4.41,3.9,1.51,17.0,260.0,6.2,15.9,5,Marginal,1000
2022-03-29 12:00:00,MED-W,2.46,4.43,3.9,1.84,19.3,183.0,13.3,15.9,5,Marginal,1000
2022-03-29 18:00:00,MED-W,2.48,4.46,3.9,1.47,20.0,334.0,14.0,16.1,5,Marginal,1000
2022-03-30 00:00:00,MED-W,2.04,3.67,3.6,1.26,21.1,215.0,7.1,16.0,5,Marginal,1000
2022-03-30 06:00:00,MED-W,2.54,4.57,4.0,1.52,23.6,345.0,6.9,15.9,6,Marginal,2000
2022-03-30 12:00:00,MED-W,2.22,4.0,3.7,1.51,18.3,197.0,4.4,15.7,5,Marginal,1000
2022-03-30 18:00:00,MED-W,1.85,3.33,3.4,1.14,17.8,354.0,12.8,16.3,5,Go,500
2022-03-31 00:00:00,MED-W,1.86,3.35,3.4,1.41,17.8,200.0,11.2,16.0,5,Go,500
2022-03-31 06:00:00,MED-W,1.13,2.03,2.7,0.85,13.4,149.0,4.6,16.6,4,Go,0
2022-03-31 12:00:00,MED-W,1.3,2.34,2.9,0.93,13.5,237.0,11.2,15.9,4,Go,0
2022-03-31 18:00:00,MED-W,1.44,2.59,3.0,1.02,12.7,265.0,2.7,15.5,4,Go,0
2022-04-01 00:00:00,MED-W,1.43,2.58,3.0,1.03,15.5,209.0,12.9,18.8,4,Go,0
2022-04-01 06:00:00,MED-W,1.71,3.07,3.3,1.03,17.5,271.0,17.9,19.8,5,Go,500
2022-04-01 12:00:00,MED-W,1.42,2.56,3.0,0.94,14.5,271.0,2.6,18.8,4,Go,0
2022-04-01 18:00:00,MED-W,1.66,3.0,3.2,1.11,18.8,283.0,9.8,18.6,5,Go,500
2022-04-02 00:00:00,MED-W,1.77,3.18,3.3,1.03,20.2,341.0,4.6,19.1,5,Go,500
2022-04-02 06:00:00,MED-W,1.42,2.55,3.0,1.07,15.5,6.0,8.8,19.0,4,Go,0
2022-04-02 12:00:00,MED-W,1.22,2.2,2.8,0.85,15.4,117.0,0.6,18.4,4,Go,0
2022-04-02 18:00:00,MED-W,1.38,2.49,2.9,0.91,15.5,272.0,18.3,19.0,4,Go,0
2022-04-03 00:00:00,MED-W,1.37,2.46,2.9,1.05,12.5,313.0,18.6,19.3,4,Go,0
2022-04-03 06:00:00,MED-W,1.15,2.07,2.7,0.83,14.9,169.0,14.9,18.8,4,Go,0
2022-04-03 12:00:00,MED-W,1.26,2.27,2.8,0.81,12.8,63.0,1.8,19.2,4,Go,0
2022-04-03 18:00:00,MED-W,1.23,2.21,2.8,0.92,15.7,289.0,4.7,19.5,4,Go,0
2022-04-04 00:00:00,MED-W,1.12,2.02,2.6,0.73,14.7,258.0,12.6,18.9,4,Go,0
2022-04-04 06:00:00,MED-W,1.33,2.39,2.9,1.03,14.0,213.0,8.8,19.6,4,Go,0
2022-04-04 12:00:00,MED-W,1.4,2.51,3.0,0.81,12.8,198.0,4.9,18.9,4,Go,0
2022-04-04 18:00:00,MED-W,1.25,2.24,2.8,0.84,12.5,167.0,15.6,19.3,4,Go,0
2022-04-05 00:00:00,MED-W,1.12,2.02,2.6,0.69,13.2,173.0,13.9,18.9,4,Go,0
2022-04-05 06:00:00,MED-W,1.38,2.49,2.9,1.03,14.5,247.0,8.4,19.2,4,Go,0
2022-04-05 12:00:00,MED-W,1.47,2.65,3.0,0.88,14.5,269.0,9.7,18.7,4,Go,0
2022-04-05 18:00:00,MED-W,1.47,2.65,3.0,0.87,14.2,169.0,2.0,19.1,4,Go,0
2022-04-06 00:00:00,MED-W,1.68,3.03,3.2,1.09,18.3,261.0,13.8,18.2,5,Go,500
2022-04-06 06:00:00,MED-W,1.48,2.66,3.0,0.97,12.4,265.0,7.6,19.9,4,Go,0
2022-04-06 12:00:00,MED-W,1.17,2.11,2.7,0.9,15.5,269.0,1.1,18.4,4,Go,0
2022-04-06 18:00:00,MED-W,1.04,1.87,2.5,0.77,13.7,6.0,6.3,18.7,4,Go,0
2022-04-07 00:00:00,MED-W,0.87,1.56,2.3,0.6,8.9,294.0,0.5,19.0,3,Go,0
2022-04-07 06:00:00,MED-W,0.83,1.49,2.3,0.49,11.1,250.0,10.9,19.6,3,Go,0
2022-04-07 12:00:00,MED-W,0.98,1.76,2.5,0.72,9.9,243.0,19.5,19.1,3,Go,0
2022-04-07 18:00:00,MED-W,1.01,1.83,2.5,0.56,14.1,280.0,15.2,19.7,4,Go,0
2022-04-08 00:00:00,MED-W,0.88,1.58,2.3,0.58,9.9,101.0,13.5,18.7,3,Go,0
2022-04-08 06:00:00,MED-W,1.12,2.02,2.6,0.66,14.9,356.0,5.1,19.4,4,Go,0
2022-04-08 12:00:00,MED-W,1.19,2.15,2.7,0.71,13.1,253.0,19.4,18.6,4,Go,0
2022-04-08 18:00:00,MED-W,1.09,1.95,2.6,0.79,14.9,6.0,7.5,18.6,4,Go,0
2022-04-09 00:00:00,MED-W,0.77,1.38,2.2,0.59,11.1,228.0,11.2,19.1,3,Go,0
2022-04-09 06:00:00,MED-W,0.86,1.54,2.3,0.61,9.9,246.0,19.2,19.0,3,Go,0
2022-04-09 12:00:00,MED-W,0.96,1.72,2.4,0.71,11.0,244.0,15.7,18.6,3,Go,0
2022-04-09 18:00:00,MED-W,0.67,1.2,2.0,0.46,11.0,174.0,6.7,19.4,3,Go,0
2022-04-10 00:00:00,MED-W,0.49,0.88,1.8,0.33,5.7,350.0,3.9,18.6,2,Go,0
2022-04-10 06:00:00,MED-W,0.47,0.85,1.7,0.34,5.6,296.0,18.6,19.6,2,Go,0
2022-04-10 12:00:00,MED-W,0.27,0.48,1.3,0.19,1.8,269.0,8.7,18.9,1,Go,0
2022-04-10 18:00:00,MED-W,0.5,0.89,1.8,0.37,5.6,47.0,11.2,20.0,2,Go,0
2022-04-11 00:00:00,MED-W,0.37,0.67,1.5,0.25,5.5,286.0,11.7,18.3,2,Go,0
2022-04-11 06:00:00,MED-W,0.37,0.66,1.5,0.27,6.2,336.0,1.6,19.6,2,Go,0
2022-04-11 12:00:00,MED-W,0.54,0.97,1.8,0.3,6.3,239.0,11.1,19.2,2,Go,0
2022-04-11 18:00:00,MED-W,0.84,1.52,2.3,0.52,10.6,288.0,7.0,18.8,3,Go,0
2022-04-12 00:00:00,MED-W,0.85,1.53,2.3,0.62,10.0,306.0,16.9,19.2,3,Go,0
2022-04-12 06:00:00,MED-W,0.91,1.65,2.4,0.55,10.9,145.0,3.7,19.1,3,Go,0
2022-04-12 12:00:00,MED-W,0.66,1.19,2.0,0.38,9.8,358.0,5.1,18.7,3,Go,0
2022-04-12 18:00:00,MED-W,0.55,0.99,1.9,0.43,6.0,269.0,14.7,18.3,2,Go,0
2022-04-13 00:00:00,MED-W,0.6,1.09,1.9,0.44,10.8,315.0,19.3,18.2,3,Go,0
2022-04-13 06:00:00,MED-W,0.8,1.44,2.2,0.52,10.1,207.0,18.2,19.0,3,Go,0
2022-04-13 12:00:00,MED-W,1.02,1.84,2.5,0.79,13.5,149.0,2.9,19.1,4,Go,0
2022-04-13 18:00:00,MED-W,1.26,2.26,2.8,0.86,14.5,110.0,11.8,18.8,4,Go,0
2022-04-14 00:00:00,MED-W,0.94,1.7,2.4,0.7,10.2,153.0,6.2,19.0,3,Go,0
2022-04-14 06:00:00,MED-W,1.32,2.38,2.9,0.99,15.3,260.0,18.5,18.8,4,Go,0
2022-04-14 12:00:00,MED-W,1.62,2.91,3.2,1.08,18.0,273.0,7.3,18.6,5,Go,500
2022-04-14 18:00:00,MED-W,1.8,3.24,3.4,1.11,19.8,270.0,0.9,18.6,5,Go,500
2022-04-15 00:00:00,MED-W,1.58,2.84,3.1,0.87,20.7,212.0,0.6,18.4,5,Go,500
2022-04-15 06:00:00,MED-W,1.55,2.79,3.1,1.16,20.2,329.0,10.6,19.1,5,Go,500
2022-04-15 12:00:00,MED-W,1.79,3.22,3.3,1.09,18.5,6.0,7.0,18.8,5,Go,500
2022-04-15 18:00:00,MED-W,1.74,3.13,3.3,1.2,19.0,162.0,3.4,19.1,5,Go,500
2022-04-16 00:00:00,MED-W,1.46,2.64,3.0,1.06,13.2,213.0,5.1,18.8,4,Go,0
2022-04-16 06:00:00,MED-W,1.8,3.24,3.4,1.09,20.3,207.0,11.7,18.4,5,Go,500
2022-04-16 12:00:00,MED-W,1.8,3.24,3.4,1.25,16.8,204.0,11.6,19.0,5,Go,500
2022-04-16 18:00:00,MED-W,1.66,2.99,3.2,1.05,20.7,259.0,12.3,18.8,5,Go,500
2022-04-17 00:00:00,MED-W,1.74,3.12,3.3,1.35,17.3,193.0,6.5,19.9,5,Go,500
2022-04-17 06:00:00,MED-W,1.8,3.24,3.4,1.23,17.9,86.0,0.7,19.1,5,Go,500
2022-04-17 12:00:00,MED-W,1.58,2.85,3.1,1.24,19.8,186.0,6.3,18.9,5,Go,500
2022-04-17 18:00:00,MED-W,1.47,2.65,3.0,0.84,12.8,226.0,4.7,19.1,4,Go,0
2022-04-18 00:00:00,MED-W,1.27,2.29,2.8,0.93,13.0,110.0,16.0,18.5,4,Go,0
2022-04-18 06:00:00,MED-W,1.2,2.17,2.7,0.73,14.5,283.0,16.2,18.9,4,Go,0
2022-04-18 12:00:00,MED-W,1.21,2.18,2.7,0.79,15.3,300.0,6.5,19.1,4,Go,0
2022-04-18 18:00:00,MED-W,1.32,2.38,2.9,1.02,14.6,254.0,2.6,18.3,4,Go,0
2022-04-19 00:00:00,MED-W,1.2,2.16,2.7,0.85,12.3,202.0,11.8,18.8,4,Go,0
2022-04-19 06:00:00,MED-W,1.49,2.67,3.0,1.17,14.5,268.0,9.8,18.8,4,Go,0
2022-04-19 12:00:00,MED-W,1.28,2.31,2.8,0.73,14.7,258.0,7.7,19.2,4,Go,0
2022-04-19 18:00:00,MED-W,1.51,2.71,3.1,1.15,18.5,214.0,13.6,20.4,5,Go,500
2022-04-20 00:00:00,MED-W,1.52,2.74,3.1,1.13,17.5,329.0,11.0,18.7,5,Go,500
2022-04-20 06:00:00,MED-W,1.28,2.3,2.8,0.92,15.2,283.0,10.4,19.0,4,Go,0
2022-04-20 12:00:00,MED-W,1.02,1.83,2.5,0.7,13.5,310.0,14.4,19.7,4,Go,0
2022-04-20 18:00:00,MED-W,0.96,1.72,2.4,0.72,9.8,6.0,17.5,19.5,3,Go,0
2022-04-21 00:00:00,MED-W,1.19,2.14,2.7,0.92,12.6,269.0,19.8,18.1,4,Go,0
2022-04-21 06:00:00,MED-W,1.19,2.14,2.7,0.76,14.8,242.0,5.1,18.4,4,Go,0
2022-04-21 12:00:00,MED-W,1.35,2.43,2.9,0.84,15.4,325.0,5.4,18.2,4,Go,0
2022-04-21 18:00:00,MED-W,1.59,2.86,3.2,0.96,17.6,45.0,3.4,20.0,5,Go,500
2022-04-22 00:00:00,MED-W,1.65,2.98,3.2,0.99,18.2,318.0,1.1,19.7,5,Go,500
2022-04-22 06:00:00,MED-W,1.37,2.46,2.9,0.9,12.6,296.0,4.9,19.3,4,Go,0
2022-04-22 12:00:00,MED-W,1.31,2.36,2.9,0.77,15.2,275.0,19.1,19.8,4,Go,0
2022-04-22 18:00:00,MED-W,1.42,2.56,3.0,1.05,13.6,157.0,4.1,18.8,4,Go,0
2022-04-23 00:00:00,MED-W,1.43,2.58,3.0,0.89,14.3,36.0,5.9,20.3,4,Go,0
2022-04-23 06:00:00,MED-W,1.35,2.42,2.9,0.96,15.3,31.0,8.5,18.8,4,Go,0
2022-04-23 12:00:00,MED-W,1.22,2.19,2.8,0.73,12.3,205.0,11.6,19.0,4,Go,0
2022-04-23 18:00:00,MED-W,1.05,1.9,2.6,0.74,13.9,3.0,12.9,18.8,4,Go,0
2022-04-24 00:00:00,MED-W,1.02,1.84,2.5,0.78,15.5,265.0,5.3,19.7,4,Go,0
2022-04-24 06:00:00,MED-W,1.12,2.02,2.7,0.8,15.6,42.0,18.3,19.1,4,Go,0
2022-04-24 12:00:00,MED-W,1.22,2.2,2.8,0.83,12.4,33.0,12.1,18.9,4,Go,0
2022-04-24 18:00:00,MED-W,1.35,2.43,2.9,0.8,13.6,192.0,16.2,19.0,4,Go,0
2022-04-25 00:00:00,MED-W,1.21,2.18,2.7,0.71,14.3,7.0,18.5,19.1,4,Go,0
2022-04-25 06:00:00,MED-W,1.18,2.12,2.7,0.78,12.7,307.0,4.5,18.7,4,Go,0
2022-04-25 12:00:00,MED-W,1.1,1.97,2.6,0.76,13.2,349.0,11.1,19.4,4,Go,0
2022-04-25 18:00:00,MED-W,1.34,2.41,2.9,0.8,12.4,8.0,3.6,19.0,4,Go,0
2022-04-26 00:00:00,MED-W,1.08,1.94,2.6,0.8,12.8,239.0,15.4,19.1,4,Go,0
2022-04-26 06:00:00,MED-W,1.12,2.02,2.6,0.74,14.6,355.0,12.3,19.2,4,Go,0
2022-04-26 12:00:00,MED-W,1.07,1.93,2.6,0.78,14.6,262.0,4.7,18.4,4,Go,0
2022-04-26 18:00:00,MED-W,1.24,2.22,2.8,0.95,12.5,244.0,16.7,19.9,4,Go,0
2022-04-27 00:00:00,MED-W,0.87,1.57,2.3,0.68,10.3,228.0,18.9,18.8,3,Go,0
2022-04-27 06:00:00,MED-W,0.61,1.09,1.9,0.4,10.5,346.0,11.7,19.3,3,Go,0
2022-04-27 12:00:00,MED-W,0.38,0.69,1.5,0.29,6.6,243.0,9.2,19.0,2,Go,0
2022-04-27 18:00:00,MED-W,0.71,1.29,2.1,0.45,9.2,344.0,3.9,19.1,3,Go,0
2022-04-28 00:00:00,MED-W,0.73,1.31,2.1,0.51,10.3,196.0,19.6,18.9,3,Go,0
2022-04-28 06:00:00,MED-W,0.5,0.9,1.8,0.34,5.8,42.0,19.3,18.2,2,Go,0
2022-04-28 12:00:00,MED-W,0.46,0.83,1.7,0.3,5.6,259.0,6.2,19.3,2,Go,0
