demand_id,date,port_code,port_name,port_country,port_latitude,port_longitude,vessel_calls_total,vessel_calls_by_type_container,vessel_calls_by_type_tanker,vessel_calls_by_type_bulk,vessel_calls_by_type_cruise,vessel_calls_by_type_other,waste_volume_collected_m3,waste_bilge_m3,waste_sludge_m3,waste_slops_m3,waste_other_m3,avg_vessel_size_gt,hec_market_share_pct,competitor_presence,port_reception_facility_capacity_m3,current_storage_fill_pct,days_until_full
DEM-PIR-20220509,2022-05-09,PIR,Piraeus,GR,37.9475,23.637,89.1,28.2,26.7,14.0,3.0,17.1,1226.9,302.3,395.3,495.0,34.3,44647,77.5,True,25000,15.8,23.2
DEM-PIR-20220510,2022-05-10,PIR,Piraeus,GR,37.9475,23.637,92.7,30.1,25.3,19.7,3.5,14.2,1324.7,463.1,359.7,464.9,37.0,49654,77.5,True,25000,20.0,19.1
DEM-PIR-20220511,2022-05-11,PIR,Piraeus,GR,37.9475,23.637,94.7,27.8,29.5,20.3,5.5,11.6,1399.3,379.5,399.7,577.4,42.6,46446,77.5,True,25000,25.4,13.8
DEM-PIR-20220512,2022-05-12,PIR,Piraeus,GR,37.9475,23.637,95.8,32.4,31.3,19.4,5.4,7.2,1465.3,356.2,446.8,629.4,32.9,50056,77.5,True,25000,28.9,10.2
DEM-PIR-20220513,2022-05-13,PIR,Piraeus,GR,37.9475,23.637,96.6,33.9,24.8,20.7,6.4,10.8,1495.1,464.0,396.0,590.4,44.7,54423,77.5,True,25000,34.6,11.5
DEM-PIR-20220514,2022-05-14,PIR,Piraeus,GR,37.9475,23.637,79.2,27.7,20.6,17.7,2.1,11.0,1238.8,398.7,410.3,411.1,18.7,46541,77.5,True,25000,39.4,12.5
DEM-PIR-20220515,2022-05-15,PIR,Piraeus,GR,37.9475,23.637,70.1,25.4,22.9,11.6,4.3,5.9,1268.0,292.7,391.3,560.5,23.5,49164,77.5,True,25000,45.0,9.8
DEM-PIR-20220516,2022-05-16,PIR,Piraeus,GR,37.9475,23.637,94.1,30.0,23.8,17.5,5.5,17.4,1523.0,416.4,527.2,541.6,37.8,52964,77.5,True,25000,51.1,8.1
DEM-PIR-20220517,2022-05-17,PIR,Piraeus,GR,37.9475,23.637,93.2,28.7,26.0,19.1,2.7,16.8,1321.7,354.1,361.0,577.9,28.7,48608,77.5,True,25000,15.2,21.0
DEM-PIR-20220518,2022-05-18,PIR,Piraeus,GR,37.9475,23.637,95.4,29.2,28.8,16.8,6.1,14.5,1430.4,407.4,464.6,508.4,50.0,54970,77.5,True,25000,19.3,19.8
DEM-PIR-20220519,2022-05-19,PIR,Piraeus,GR,37.9475,23.637,97.0,31.5,31.6,18.4,5.7,9.7,1537.7,449.5,433.5,608.9,45.8,47402,77.5,True,25000,25.3,12.5
DEM-PIR-20220520,2022-05-20,PIR,Piraeus,GR,37.9475,23.637,99.0,33.9,27.7,19.3,6.7,11.4,1591.1,388.8,481.2,676.1,45.0,57921,77.5,True,25000,30.7,12.7
DEM-PIR-20220521,2022-05-21,PIR,Piraeus,GR,37.9475,23.637,77.6,23.7,28.2,14.7,3.0,7.9,1213.8,305.2,333.6,554.6,20.4,52457,77.5,True,25000,25.1,19.1
DEM-PIR-20220522,2022-05-22,PIR,Piraeus,GR,37.9475,23.637,69.8,21.1,20.2,15.3,3.4,9.8,1017.8,288.6,283.9,422.3,23.0,47582,77.5,True,25000,29.8,15.0
DEM-PIR-20220523,2022-05-23,PIR,Piraeus,GR,37.9475,23.637,93.8,27.8,31.6,20.0,5.2,9.2,1528.9,422.9,502.8,566.3,36.9,47079,77.5,True,25000,37.5,8.1
DEM-PIR-20220524,2022-05-24,PIR,Piraeus,GR,37.9475,23.637,92.7,29.0,25.0,14.4,3.6,20.6,1251.2,368.4,399.6,452.0,31.3,43215,77.5,True,25000,43.3,9.8
DEM-PIR-20220525,2022-05-25,PIR,Piraeus,GR,37.9475,23.637,95.4,33.7,34.0,18.3,4.9,4.5,1787.6,419.1,567.7,774.2,26.6,58967,77.5,True,25000,29.9,13.0
DEM-PIR-20220526,2022-05-26,PIR,Piraeus,GR,37.9475,23.637,92.7,32.5,25.1,20.4,2.5,12.3,1240.3,357.9,428.9,429.5,24.1,47208,77.5,True,25000,34.6,14.1
DEM-PIR-20220527,2022-05-27,PIR,Piraeus,GR,37.9475,23.637,97.6,31.2,33.6,16.6,6.4,9.7,1587.3,449.0,444.4,651.0,42.8,51806,77.5,True,25000,42.1,7.6
DEM-PIR-20220528,2022-05-28,PIR,Piraeus,GR,37.9475,23.637,82.1,24.1,28.7,17.3,5.8,6.3,1515.5,394.1,404.7,686.9,29.8,54649,77.5,True,25000,49.0,7.4
DEM-PIR-20220529,2022-05-29,PIR,Piraeus,GR,37.9475,23.637,69.8,21.1,22.8,15.8,1.8,8.3,1102.5,334.8,311.0,438.6,18.0,51473,77.5,True,25000,17.3,19.4
DEM-PIR-20220530,2022-05-30,PIR,Piraeus,GR,37.9475,23.637,97.8,35.0,30.0,23.0,4.4,5.4,1509.2,406.5,476.7,599.6,26.5,50709,77.5,True,25000,24.8,10.1
DEM-PIR-20220531,2022-05-31,PIR,Piraeus,GR,37.9475,23.637,93.4,28.9,33.2,15.4,2.4,13.5,1581.3,420.4,547.0,590.2,23.8,46620,77.5,True,25000,31.3,10.6
DEM-PIR-20220601,2022-06-01,PIR,Piraeus,GR,37.9475,23.637,99.6,28.2,30.2,17.8,4.3,19.1,1624.9,430.4,541.0,611.6,42.0,51591,73.8,True,25000,37.9,9.4
DEM-PIR-20220602,2022-06-02,PIR,Piraeus,GR,37.9475,23.637,105.4,37.2,35.7,17.4,4.5,10.7,1760.9,392.7,595.3,736.9,36.1,55156,73.8,True,25000,45.5,7.2
DEM-PIR-20220603,2022-06-03,PIR,Piraeus,GR,37.9475,23.637,106.2,34.4,34.6,22.6,6.8,7.7,1676.4,476.4,492.9,661.6,45.4,50932,73.8,True,25000,50.5,9.8
DEM-PIR-20220604,2022-06-04,PIR,Piraeus,GR,37.9475,23.637,86.4,32.0,28.7,13.6,3.6,8.3,1295.4,310.5,480.3,483.4,21.3,54102,73.8,True,25000,26.3,11.2
DEM-PIR-20220605,2022-06-05,PIR,Piraeus,GR,37.9475,23.637,77.2,25.2,23.9,15.2,2.5,10.4,1094.8,272.0,366.0,435.4,21.5,47179,73.8,True,25000,29.9,19.9
DEM-PIR-20220606,2022-06-06,PIR,Piraeus,GR,37.9475,23.637,99.6,34.2,32.2,23.4,2.0,7.7,1511.7,366.5,447.7,679.8,17.7,51951,73.8,True,25000,35.5,11.5
DEM-PIR-20220607,2022-06-07,PIR,Piraeus,GR,37.9475,23.637,106.0,36.5,29.8,19.8,6.1,13.9,1589.8,400.4,570.9,570.3,48.2,47028,73.8,True,25000,27.5,9.4
DEM-PIR-20220608,2022-06-08,PIR,Piraeus,GR,37.9475,23.637,101.7,29.4,27.4,21.8,3.8,19.3,1629.6,516.6,417.7,663.6,31.6,47091,73.8,True,25000,35.6,8.0
DEM-PIR-20220609,2022-06-09,PIR,Piraeus,GR,37.9475,23.637,105.5,36.8,33.5,18.2,5.0,11.9,1566.7,422.0,504.9,597.2,42.6,52412,73.8,True,25000,40.5,12.2
DEM-PIR-20220610,2022-06-10,PIR,Piraeus,GR,37.9475,23.637,102.2,34.8,35.1,17.7,3.7,10.9,1699.6,481.9,435.2,750.0,32.5,49180,73.8,True,25000,23.9,15.8
DEM-PIR-20220611,2022-06-11,PIR,Piraeus,GR,37.9475,23.637,87.5,32.2,25.4,15.2,2.9,11.8,1369.5,423.0,379.7,542.7,24.2,48044,73.8,True,25000,30.8,10.0
DEM-PIR-20220612,2022-06-12,PIR,Piraeus,GR,37.9475,23.637,81.2,28.6,28.8,15.1,3.7,5.0,1329.4,422.0,366.3,515.2,25.8,48949,73.8,True,25000,37.4,9.5
DEM-PIR-20220613,2022-06-13,PIR,Piraeus,GR,37.9475,23.637,102.6,35.0,27.0,21.7,5.5,13.4,1724.5,502.3,591.7,586.8,43.7,50772,73.8,True,25000,30.0,8.8
DEM-PIR-20220614,2022-06-14,PIR,Piraeus,GR,37.9475,23.637,102.0,30.7,32.1,19.0,5.3,14.9,1826.3,489.1,544.7,749.2,43.3,50205,73.8,True,25000,37.7,8.0
DEM-PIR-20220615,2022-06-15,PIR,Piraeus,GR,37.9475,23.637,103.0,29.9,28.7,21.1,6.4,17.0,1731.1,527.3,528.4,629.7,45.7,49373,73.8,True,25000,46.2,6.4
DEM-PIR-20220616,2022-06-16,PIR,Piraeus,GR,37.9475,23.637,102.9,35.2,32.9,20.3,3.0,11.5,1492.2,389.1,435.8,637.4,29.9,48958,73.8,True,25000,53.1,6.8
DEM-PIR-20220617,2022-06-17,PIR,Piraeus,GR,37.9475,23.637,105.9,35.9,28.5,20.3,7.4,13.8,1695.9,508.5,463.3,673.5,50.6,47501,73.8,True,25000,60.6,5.2
DEM-PIR-20220618,2022-06-18,PIR,Piraeus,GR,37.9475,23.637,85.4,31.8,29.3,14.9,2.9,6.5,1252.0,357.0,373.5,503.0,18.5,55550,73.8,True,25000,18.4,20.7
DEM-PIR-20220619,2022-06-19,PIR,Piraeus,GR,37.9475,23.637,77.4,26.0,21.6,12.5,4.1,13.2,1341.2,401.7,421.5,482.6,35.4,50706,73.8,True,25000,24.4,12.6
DEM-PIR-20220620,2022-06-20,PIR,Piraeus,GR,37.9475,23.637,104.0,29.8,36.6,20.2,6.6,10.9,1746.5,441.1,501.8,761.8,41.8,57040,73.8,True,25000,30.0,12.5
DEM-PIR-20220621,2022-06-21,PIR,Piraeus,GR,37.9475,23.637,101.1,31.9,27.9,19.5,5.2,16.5,1415.5,406.8,484.2,479.8,44.7,51262,73.8,True,25000,22.7,11.9
DEM-PIR-20220622,2022-06-22,PIR,Piraeus,GR,37.9475,23.637,104.2,33.4,27.1,16.2,6.2,21.3,1682.0,478.9,513.6,629.6,60.0,44618,73.8,True,25000,31.2,8.1
DEM-PIR-20220623,2022-06-23,PIR,Piraeus,GR,37.9475,23.637,101.8,29.8,35.1,17.3,4.0,15.6,1875.4,413.7,575.8,848.1,37.8,44763,73.8,True,25000,37.8,9.5
DEM-PIR-20220624,2022-06-24,PIR,Piraeus,GR,37.9475,23.637,105.6,37.0,27.8,18.7,7.1,15.1,1500.4,402.0,440.5,612.7,45.2,53485,73.8,True,25000,43.2,10.4
DEM-PIR-20220625,2022-06-25,PIR,Piraeus,GR,37.9475,23.637,88.1,30.5,28.3,17.3,5.8,6.3,1727.2,478.9,533.0,683.7,31.6,59187,73.8,True,25000,50.4,6.9
DEM-PIR-20220626,2022-06-26,PIR,Piraeus,GR,37.9475,23.637,80.3,26.9,24.9,15.0,3.1,10.5,1271.5,349.3,388.7,510.8,22.7,53148,73.8,True,25000,54.6,10.9
DEM-PIR-20220627,2022-06-27,PIR,Piraeus,GR,37.9475,23.637,106.9,36.0,34.7,21.3,6.9,8.0,1974.9,566.2,674.4,686.4,48.0,56808,73.8,True,25000,28.9,9.3
DEM-PIR-20220628,2022-06-28,PIR,Piraeus,GR,37.9475,23.637,103.3,34.1,32.5,16.9,3.5,16.3,1677.7,490.7,587.3,564.6,35.1,47981,73.8,True,25000,36.1,8.9
DEM-PIR-20220629,2022-06-29,PIR,Piraeus,GR,37.9475,23.637,103.8,33.0,31.5,18.8,5.2,15.2,1717.2,514.5,590.8,569.0,42.9,47799,73.8,True,25000,43.9,7.1
DEM-PIR-20220630,2022-06-30,PIR,Piraeus,GR,37.9475,23.637,102.7,30.5,33.6,17.8,5.5,15.2,1722.4,368.0,501.6,807.0,45.9,50033,73.8,True,25000,50.4,7.7
DEM-PIR-20220701,2022-07-01,PIR,Piraeus,GR,37.9475,23.637,107.0,34.5,31.7,24.5,8.3,8.1,1800.0,588.3,500.7,651.7,59.3,49761,76.9,True,25000,57.8,5.7
DEM-PIR-20220702,2022-07-02,PIR,Piraeus,GR,37.9475,23.637,89.6,28.2,28.7,15.4,8.4,8.9,1489.0,511.0,381.6,544.2,52.1,52958,76.9,True,25000,62.9,7.2
DEM-PIR-20220703,2022-07-03,PIR,Piraeus,GR,37.9475,23.637,82.2,25.4,19.9,15.3,8.9,12.8,1275.1,396.0,454.7,374.3,50.1,53824,76.9,True,25000,18.4,22.2
DEM-PIR-20220704,2022-07-04,PIR,Piraeus,GR,37.9475,23.637,113.0,37.3,28.2,22.9,12.7,11.9,1777.7,686.9,484.6,543.8,62.3,61510,76.9,True,25000,25.3,10.9
DEM-PIR-20220705,2022-07-05,PIR,Piraeus,GR,37.9475,23.637,106.1,34.6,35.4,23.9,8.1,4.1,1807.8,538.8,582.9,648.0,38.1,52096,76.9,True,25000,30.8,12.6
DEM-PIR-20220706,2022-07-06,PIR,Piraeus,GR,37.9475,23.637,108.4,33.9,30.0,16.8,12.4,15.3,1914.0,463.8,608.8,753.4,88.1,55468,76.9,True,25000,20.3,9.7
DEM-PIR-20220707,2022-07-07,PIR,Piraeus,GR,37.9475,23.637,106.7,33.9,35.2,22.7,10.9,3.9,1773.5,591.1,517.2,617.5,47.7,62517,76.9,True,25000,28.2,9.1
DEM-PIR-20220708,2022-07-08,PIR,Piraeus,GR,37.9475,23.637,107.9,31.1,25.9,20.6,9.4,20.9,1784.7,427.2,615.7,667.3,74.6,50273,76.9,True,25000,34.2,11.1
DEM-PIR-20220709,2022-07-09,PIR,Piraeus,GR,37.9475,23.637,93.6,31.2,30.0,15.4,8.7,8.4,1454.4,420.7,471.4,504.5,57.9,54572,76.9,True,25000,39.8,10.8
DEM-PIR-20220710,2022-07-10,PIR,Piraeus,GR,37.9475,23.637,80.2,24.1,21.7,15.2,6.5,12.8,1359.9,430.1,370.5,506.1,53.2,53238,76.9,True,25000,45.0,10.5
DEM-PIR-20220711,2022-07-11,PIR,Piraeus,GR,37.9475,23.637,109.1,35.9,30.9,18.8,11.0,12.5,1816.8,563.0,659.1,523.7,71.0,54555,76.9,True,25000,50.2,9.6
DEM-PIR-20220712,2022-07-12,PIR,Piraeus,GR,37.9475,23.637,105.3,31.2,27.4,17.6,8.7,20.5,1644.1,510.6,476.3,600.2,57.0,45349,76.9,True,25000,16.6,10.0
DEM-PIR-20220713,2022-07-13,PIR,Piraeus,GR,37.9475,23.637,111.8,33.3,36.3,21.3,11.0,9.9,2043.9,538.1,576.6,873.3,55.9,61033,76.9,True,25000,24.2,10.0
DEM-PIR-20220714,2022-07-14,PIR,Piraeus,GR,37.9475,23.637,109.1,33.9,36.0,15.9,13.6,9.7,1831.5,564.1,515.0,663.8,88.6,51871,76.9,True,25000,32.5,8.2
DEM-PIR-20220715,2022-07-15,PIR,Piraeus,GR,37.9475,23.637,108.5,36.3,25.5,17.6,12.7,16.4,1728.2,612.5,555.2,478.8,81.8,58998,76.9,True,25000,40.1,7.9
DEM-PIR-20220716,2022-07-16,PIR,Piraeus,GR,37.9475,23.637,87.5,28.4,23.7,13.0,7.4,15.0,1325.7,384.4,414.8,468.4,58.1,56050,76.9,True,25000,46.6,8.2
DEM-PIR-20220717,2022-07-17,PIR,Piraeus,GR,37.9475,23.637,82.4,22.8,25.5,13.1,9.8,11.2,1476.9,502.9,368.4,551.3,54.3,55084,76.9,True,25000,51.8,9.1
DEM-PIR-20220718,2022-07-18,PIR,Piraeus,GR,37.9475,23.637,108.4,31.5,32.7,18.2,10.1,15.9,1987.6,559.6,606.5,745.2,76.2,53752,76.9,True,25000,16.5,12.1
DEM-PIR-20220719,2022-07-19,PIR,Piraeus,GR,37.9475,23.637,103.5,33.6,27.5,16.7,7.6,18.2,1614.8,448.3,510.7,600.3,55.5,52042,76.9,True,25000,21.8,14.7
DEM-PIR-20220720,2022-07-20,PIR,Piraeus,GR,37.9475,23.637,105.6,34.3,26.2,23.3,11.0,10.8,1565.5,456.6,448.0,600.5,60.4,60479,76.9,True,25000,29.1,9.8
DEM-PIR-20220721,2022-07-21,PIR,Piraeus,GR,37.9475,23.637,108.6,33.8,30.1,21.0,12.9,10.8,1718.1,585.3,529.7,534.9,68.3,60899,76.9,True,25000,20.7,10.9
DEM-PIR-20220722,2022-07-22,PIR,Piraeus,GR,37.9475,23.637,113.0,29.6,30.9,17.6,13.8,21.1,2045.5,552.9,674.3,730.3,88.0,55324,76.9,True,25000,31.2,6.5
DEM-PIR-20220723,2022-07-23,PIR,Piraeus,GR,37.9475,23.637,91.5,28.1,29.6,19.2,7.3,7.3,1510.9,436.4,513.2,522.7,38.6,52195,76.9,True,25000,37.6,9.8
DEM-PIR-20220724,2022-07-24,PIR,Piraeus,GR,37.9475,23.637,80.1,24.3,21.3,15.9,7.6,11.0,1357.5,319.4,480.8,503.9,53.4,57561,76.9,True,25000,44.3,8.2
DEM-PIR-20220725,2022-07-25,PIR,Piraeus,GR,37.9475,23.637,109.1,33.0,35.0,20.2,9.2,11.8,1762.0,485.1,508.7,709.5,58.7,58198,76.9,True,25000,53.0,5.4
DEM-PIR-20220726,2022-07-26,PIR,Piraeus,GR,37.9475,23.637,108.1,37.0,35.0,23.0,10.6,2.5,2025.6,482.1,705.7,779.0,58.8,60851,76.9,True,25000,24.7,10.3
DEM-PIR-20220727,2022-07-27,PIR,Piraeus,GR,37.9475,23.637,106.7,30.3,36.5,19.2,8.8,11.9,1794.5,540.4,520.5,685.3,48.2,51347,76.9,True,25000,31.1,10.7
DEM-PIR-20220728,2022-07-28,PIR,Piraeus,GR,37.9475,23.637,107.1,33.1,28.3,16.5,10.8,18.5,1616.3,447.4,433.7,655.4,79.8,55927,76.9,True,25000,35.9,13.5
DEM-PIR-20220729,2022-07-29,PIR,Piraeus,GR,37.9475,23.637,108.1,37.6,29.9,18.9,8.0,13.6,1763.9,558.7,615.6,546.5,43.1,53949,76.9,True,25000,42.3,9.0
DEM-PIR-20220730,2022-07-30,PIR,Piraeus,GR,37.9475,23.637,88.7,25.6,23.9,16.3,6.4,16.6,1407.0,351.7,471.0,532.0,52.3,45657,76.9,True,25000,46.9,11.6
DEM-PIR-20220731,2022-07-31,PIR,Piraeus,GR,37.9475,23.637,83.9,24.8,25.2,16.7,9.0,8.1,1348.1,403.4,359.4,522.6,62.7,53211,76.9,True,25000,52.3,8.9
DEM-PIR-20220801,2022-08-01,PIR,Piraeus,GR,37.9475,23.637,102.9,28.3,26.1,19.3,11.8,17.4,1728.1,568.5,550.1,531.4,78.1,49026,73.0,True,25000,29.0,13.0
DEM-PIR-20220802,2022-08-02,PIR,Piraeus,GR,37.9475,23.637,101.5,33.4,33.8,18.8,12.1,3.5,1945.7,503.7,613.9,761.8,66.4,55236,73.0,True,25000,37.9,6.9
DEM-PIR-20220803,2022-08-03,PIR,Piraeus,GR,37.9475,23.637,101.6,30.5,25.5,16.7,8.9,20.1,1625.8,549.8,524.8,482.6,68.5,50255,73.0,True,25000,44.2,8.9
DEM-PIR-20220804,2022-08-04,PIR,Piraeus,GR,37.9475,23.637,99.7,28.4,30.2,15.9,7.7,17.5,1851.4,537.5,515.6,747.0,51.3,46293,73.0,True,25000,51.8,6.3
DEM-PIR-20220805,2022-08-05,PIR,Piraeus,GR,37.9475,23.637,100.1,28.3,33.3,21.0,9.8,7.6,1705.7,555.9,462.5,629.1,58.2,50776,73.0,True,25000,56.9,8.4
DEM-PIR-20220806,2022-08-06,PIR,Piraeus,GR,37.9475,23.637,82.2,26.2,20.9,15.5,7.5,12.1,1424.0,479.1,423.1,467.8,53.9,55276,73.0,True,25000,22.3,11.5
DEM-PIR-20220807,2022-08-07,PIR,Piraeus,GR,37.9475,23.637,77.6,24.0,21.2,12.5,8.2,11.8,1216.4,411.3,380.2,373.8,51.2,51935,73.0,True,25000,27.8,13.1
DEM-PIR-20220808,2022-08-08,PIR,Piraeus,GR,37.9475,23.637,100.8,31.7,28.2,16.7,12.5,11.6,1755.9,494.1,476.2,705.0,80.6,51318,73.0,True,25000,32.9,13.0
DEM-PIR-20220809,2022-08-09,PIR,Piraeus,GR,37.9475,23.637,104.8,27.4,31.1,16.2,12.8,17.5,1673.2,589.6,461.1,547.3,75.1,48205,73.0,True,25000,39.4,9.4
DEM-PIR-20220810,2022-08-10,PIR,Piraeus,GR,37.9475,23.637,103.5,32.7,33.5,19.0,12.3,6.0,1632.5,493.2,463.1,612.4,63.7,56572,73.0,True,25000,46.0,8.2
DEM-PIR-20220811,2022-08-11,PIR,Piraeus,GR,37.9475,23.637,97.3,33.3,27.9,16.2,8.8,11.1,1748.9,537.5,514.8,643.8,52.8,49298,73.0,True,25000,51.4,9.0
DEM-PIR-20220812,2022-08-12,PIR,Piraeus,GR,37.9475,23.637,101.6,27.5,29.3,18.9,9.4,16.5,1701.8,461.5,537.6,643.8,58.8,50099,73.0,True,25000,24.7,9.9
DEM-PIR-20220813,2022-08-13,PIR,Piraeus,GR,37.9475,23.637,87.8,26.6,28.4,12.5,10.4,9.9,1613.0,445.3,558.3,538.6,70.9,60342,73.0,True,25000,31.4,10.3
DEM-PIR-20220814,2022-08-14,PIR,Piraeus,GR,37.9475,23.637,79.0,22.5,23.5,14.1,9.7,9.4,1415.9,334.4,462.1,571.4,47.9,51493,73.0,True,25000,37.7,9.9
DEM-PIR-20220815,2022-08-15,PIR,Piraeus,GR,37.9475,23.637,100.9,32.7,25.4,20.1,10.0,12.7,1558.0,509.9,426.5,568.0,53.6,54791,73.0,True,25000,42.3,12.6
DEM-PIR-20220816,2022-08-16,PIR,Piraeus,GR,37.9475,23.637,104.5,30.5,28.4,19.7,11.5,14.3,1638.2,511.9,463.6,602.6,60.1,58602,73.0,True,25000,27.3,8.8
DEM-PIR-20220817,2022-08-17,PIR,Piraeus,GR,37.9475,23.637,99.4,32.8,29.8,20.8,8.4,7.6,1552.4,503.5,473.7,534.9,40.3,54019,73.0,True,25000,34.9,8.5
DEM-PIR-20220818,2022-08-18,PIR,Piraeus,GR,37.9475,23.637,96.4,28.5,30.2,19.6,8.7,9.4,1927.9,562.1,571.6,733.0,61.3,49346,73.0,True,25000,44.0,6.2
DEM-PIR-20220819,2022-08-19,PIR,Piraeus,GR,37.9475,23.637,97.3,30.8,32.1,13.6,8.3,12.5,1758.6,553.8,496.4,653.3,55.1,51827,73.0,True,25000,21.5,10.8
DEM-PIR-20220820,2022-08-20,PIR,Piraeus,GR,37.9475,23.637,85.1,29.9,27.6,14.9,8.6,4.0,1463.2,382.9,462.1,580.5,37.7,61984,73.0,True,25000,27.7,11.6
DEM-PIR-20220821,2022-08-21,PIR,Piraeus,GR,37.9475,23.637,78.4,21.5,25.3,15.0,8.6,8.0,1471.1,419.2,464.1,536.9,50.8,58922,73.0,True,25000,34.2,10.1
DEM-PIR-20220822,2022-08-22,PIR,Piraeus,GR,37.9475,23.637,104.5,31.0,33.9,19.8,13.0,6.8,1983.8,560.8,642.7,698.0,82.3,53710,73.0,True,25000,41.6,7.9
DEM-PIR-20220823,2022-08-23,PIR,Piraeus,GR,37.9475,23.637,98.2,30.8,29.8,15.2,7.3,15.2,1679.8,397.7,536.0,700.0,46.2,52061,73.0,True,25000,46.9,10.0
DEM-PIR-20220824,2022-08-24,PIR,Piraeus,GR,37.9475,23.637,100.5,28.4,32.5,17.5,12.8,9.3,1919.8,448.0,631.6,765.1,75.0,55340,73.0,True,25000,54.7,5.8
DEM-PIR-20220825,2022-08-25,PIR,Piraeus,GR,37.9475,23.637,101.9,27.6,32.5,19.2,12.3,10.4,1959.9,461.1,663.1,753.4,82.3,56043,73.0,True,25000,64.1,3.8
DEM-PIR-20220826,2022-08-26,PIR,Piraeus,GR,37.9475,23.637,99.5,28.9,32.0,16.0,8.7,13.8,1758.7,523.5,431.6,739.5,64.1,51363,73.0,True,25000,28.7,8.9
DEM-PIR-20220827,2022-08-27,PIR,Piraeus,GR,37.9475,23.637,87.1,28.7,24.7,14.6,9.4,9.6,1562.1,365.0,541.7,590.0,65.4,60687,73.0,True,25000,34.7,10.8
DEM-PIR-20220828,2022-08-28,PIR,Piraeus,GR,37.9475,23.637,72.4,21.5,19.5,13.5,5.9,12.0,1117.8,306.6,381.8,386.2,43.3,55308,73.0,True,25000,39.5,12.7
DEM-PIR-20220829,2022-08-29,PIR,Piraeus,GR,37.9475,23.637,99.2,31.2,29.1,15.7,8.6,14.6,1792.4,510.6,514.8,705.5,61.5,53807,73.0,True,25000,45.3,9.4
DEM-PIR-20220830,2022-08-30,PIR,Piraeus,GR,37.9475,23.637,99.0,27.7,33.3,19.8,9.7,8.5,1608.7,494.9,494.6,555.2,64.0,51778,73.0,True,25000,50.0,10.6
DEM-PIR-20220831,2022-08-31,PIR,Piraeus,GR,37.9475,23.637,101.2,34.6,28.8,16.6,8.6,12.6,1455.6,457.0,426.0,518.7,53.9,57622,73.0,True,25000,54.3,10.7
DEM-PIR-20220901,2022-09-01,PIR,Piraeus,GR,37.9475,23.637,87.9,29.9,30.5,16.9,7.3,3.4,1510.9,403.4,504.1,566.3,37.2,60104,73.3,True,25000,61.7,5.2
DEM-PIR-20220902,2022-09-02,PIR,Piraeus,GR,37.9475,23.637,85.7,28.2,25.8,14.0,6.6,11.1,1432.1,340.9,409.5,635.4,46.2,51322,73.3,True,25000,24.0,18.3
DEM-PIR-20220903,2022-09-03,PIR,Piraeus,GR,37.9475,23.637,71.3,22.4,23.2,11.5,6.7,7.5,1104.6,289.0,326.1,445.7,43.8,53858,73.3,True,25000,29.0,14.1
DEM-PIR-20220904,2022-09-04,PIR,Piraeus,GR,37.9475,23.637,67.4,20.8,21.8,14.5,7.7,2.5,1234.8,347.6,397.0,443.3,47.0,58192,73.3,True,25000,34.9,11.1
DEM-PIR-20220905,2022-09-05,PIR,Piraeus,GR,37.9475,23.637,86.8,28.5,28.9,14.0,10.0,5.3,1552.4,391.5,568.8,531.7,60.4,61398,73.3,True,25000,40.9,9.9
DEM-PIR-20220906,2022-09-06,PIR,Piraeus,GR,37.9475,23.637,88.2,27.0,22.2,17.9,8.7,12.5,1281.8,387.9,368.7,470.4,54.8,56481,73.3,True,25000,45.9,10.8
DEM-PIR-20220907,2022-09-07,PIR,Piraeus,GR,37.9475,23.637,87.7,26.5,22.0,13.3,10.4,15.5,1396.4,374.0,486.6,472.6,63.2,55156,73.3,True,25000,52.0,8.0
DEM-PIR-20220908,2022-09-08,PIR,Piraeus,GR,37.9475,23.637,92.4,29.9,31.6,17.9,10.1,3.0,1783.0,564.6,432.6,723.0,62.9,55606,73.3,True,25000,28.9,9.8
DEM-PIR-20220909,2022-09-09,PIR,Piraeus,GR,37.9475,23.637,87.4,28.8,22.8,14.7,9.7,11.5,1537.9,478.7,469.1,532.1,58.0,52612,73.3,True,25000,33.3,15.3
DEM-PIR-20220910,2022-09-10,PIR,Piraeus,GR,37.9475,23.637,73.1,21.8,20.6,11.8,5.4,13.5,1138.9,348.6,307.1,449.9,33.4,49103,73.3,True,25000,37.5,14.7
DEM-PIR-20220911,2022-09-11,PIR,Piraeus,GR,37.9475,23.637,66.0,19.4,17.8,12.3,8.2,8.3,1071.2,353.5,312.7,347.2,57.8,57291,73.3,True,25000,24.3,17.9
DEM-PIR-20220912,2022-09-12,PIR,Piraeus,GR,37.9475,23.637,87.2,26.4,23.3,15.3,9.4,12.9,1572.6,469.6,461.7,581.2,60.2,56399,73.3,True,25000,31.4,9.7
DEM-PIR-20220913,2022-09-13,PIR,Piraeus,GR,37.9475,23.637,87.8,25.8,23.7,16.2,7.5,14.6,1353.4,410.8,473.1,418.1,51.4,46675,73.3,True,25000,37.4,10.5
DEM-PIR-20220914,2022-09-14,PIR,Piraeus,GR,37.9475,23.637,84.7,25.8,27.9,15.0,8.6,7.4,1482.0,357.8,389.1,686.6,48.5,50128,73.3,True,25000,44.9,7.3
