batch_id,reception_id,start_timestamp,end_timestamp,facility_code,operator_id,operator_experience_years,separator_unit_id,pre_treatment,pre_settling_hours,target_oil_spec,batch_priority,total_volume_input_m3,total_oil_output_m3,total_water_output_m3,total_solids_output_kg,oil_recovery_yield_pct,energy_consumed_kwh,chemicals_cost_eur,labor_hours,total_processing_cost_eur,recovered_oil_revenue_eur,solid_fuel_revenue_eur,net_margin_eur,quality_pass,quality_failure_reason
BATCH-PIR-2022-00082,REC-PIR-2022-00101;REC-PIR-2022-00102;REC-PIR-2022-00103,2022-01-25 02:45:29,2022-01-25 22:25:19.400000,PIR,OP-PIR-04,24.3,PIR-HTG-002,Gravity Separation,18.0,EU Waste Directive,Scheduled,166.4,45.38,74.41,1354.5,52.72,1272.1,416.12,3.3,795.73,21980.82,106.15,21291.24,True,
BATCH-PIR-2022-00083,REC-PIR-2022-00104,2022-01-26 02:50:30,2022-01-26 13:27:15.000000,PIR,OP-PIR-01,3.9,PIR-HTG-001,Chemical Demulsification,6.6,Fuel Blend Feedstock,Normal,481.5,123.48,252.42,7128.1,61.65,2787.8,1562.8,4.2,2145.48,61938.75,555.64,60348.91,True,
BATCH-PIR-2022-00084,REC-PIR-2022-00105,2022-01-26 05:43:12,2022-01-26 10:50:06.000000,PIR,OP-PIR-08,9.1,PIR-DEC-001,Heating,3.3,Recovered Oil Grade B,Normal,72.6,17.77,39.01,829.6,58.77,425.4,937.95,2.9,1191.47,8502.03,62.19,7372.75,True,
BATCH-PIR-2022-00085,REC-PIR-2022-00106,2022-01-26 06:14:03,2022-01-26 07:28:09.000000,PIR,OP-PIR-04,24.3,PIR-DEC-001,Centrifugation,0.3,MARPOL Annex I,Scheduled,37.4,0.31,32.7,876.7,42.0,155.8,335.45,1.8,458.06,117.1,39.37,-301.59,True,
BATCH-PIR-2022-00086,REC-PIR-2022-00107,2022-01-26 11:42:16,2022-01-26 23:38:22.000000,PIR,OP-PIR-09,17.3,PIR-DEC-001,Gravity Separation,8.0,MARPOL Annex I,Scheduled,157.4,49.56,64.22,3372.3,58.71,1071.9,1877.15,7.6,2532.39,21019.68,168.73,18656.02,True,
BATCH-PIR-2022-00087,REC-PIR-2022-00108;REC-PIR-2022-00109,2022-01-26 21:43:38,2022-01-27 03:35:14.000000,PIR,OP-PIR-03,10.7,PIR-GRV-001,None,4.5,MARPOL Annex I,Normal,108.8,2.01,84.5,4025.7,33.37,485.8,1003.42,1.9,1162.56,848.64,278.82,-35.1,True,
BATCH-PIR-2022-00088,REC-PIR-2022-00110,2022-01-27 07:39:20,2022-01-27 14:46:05.818182,PIR,OP-PIR-02,7.2,PIR-DAF-001,None,5.8,EU Waste Directive,Urgent,72.2,2.92,51.25,655.9,44.56,402.1,737.37,1.4,871.17,1480.3,47.08,656.21,True,
BATCH-PIR-2022-00089,REC-PIR-2022-00111,2022-01-27 09:54:25,2022-01-27 19:50:58.000000,PIR,OP-PIR-04,24.3,PIR-DEC-001,Heating,8.0,Re-refinery Feedstock,High,77.7,26.09,28.11,1758.4,60.65,383.3,890.03,3.3,1061.7,11034.52,139.47,10112.29,False,Sulfur specification exceeded
BATCH-PIR-2022-00090,REC-PIR-2022-00112,2022-01-27 19:25:23,2022-01-28 01:16:38.428571,PIR,OP-PIR-09,17.3,PIR-DSC-003,Centrifugation,3.6,MARPOL Annex I,Urgent,78.9,1.79,57.12,3531.9,44.35,416.0,227.01,3.1,490.98,922.59,262.82,694.43,False,High water content in oil output
BATCH-PIR-2022-00091,REC-PIR-2022-00113,2022-01-27 20:02:47,2022-01-27 21:36:32.000000,PIR,OP-PIR-07,4.9,PIR-DEC-001,Heating,0.8,MARPOL Annex I,Normal,30.5,0.64,22.53,527.4,39.7,139.5,94.31,1.4,171.08,259.29,10.99,99.2,True,
BATCH-PIR-2022-00092,REC-PIR-2022-00114,2022-01-27 23:27:42,2022-01-28 04:11:58.800000,PIR,OP-PIR-06,21.6,PIR-DEC-003,Heating,3.8,Fuel Blend Feedstock,High,46.9,0.73,38.22,1929.0,49.23,234.3,93.87,1.7,183.63,262.81,108.76,187.94,False,Flash point below minimum
BATCH-PIR-2022-00093,REC-PIR-2022-00115,2022-01-28 01:33:14,2022-01-28 08:09:14.000000,PIR,OP-PIR-10,15.8,PIR-HTG-001,Chemical Demulsification,6.1,MARPOL Annex I,High,50.3,31.04,10.85,642.9,88.57,291.8,523.9,0.7,590.83,15534.89,44.25,14988.31,True,
BATCH-PIR-2022-00094,REC-PIR-2022-00116,2022-01-28 17:39:52,2022-01-29 15:00:16.000000,PIR,OP-PIR-09,17.3,PIR-DAF-001,Gravity Separation,20.0,IMO 2020 Compliant,Normal,73.7,1.3,50.12,3171.9,33.3,340.3,259.19,2.4,437.15,491.42,235.02,289.29,False,Flash point below minimum
BATCH-PIR-2022-00095,REC-PIR-2022-00117;REC-PIR-2022-00118;REC-PIR-2022-00119,2022-01-28 18:09:52,2022-01-29 11:54:52.000000,PIR,OP-PIR-06,21.6,PIR-PLS-001,None,3.0,Recovered Oil Grade A,Normal,295.0,6.16,203.78,2377.1,52.2,1430.2,3159.59,23.7,4769.76,2867.39,145.37,-1757.0,True,
BATCH-PIR-2022-00096,REC-PIR-2022-00120,2022-01-29 04:15:49,2022-01-29 07:57:09.727273,PIR,OP-PIR-01,3.9,PIR-DAF-001,Chemical Demulsification,2.9,EU Waste Directive,High,43.4,1.83,32.55,1836.3,41.81,231.8,254.46,1.5,368.07,861.14,134.41,627.48,True,
BATCH-PIR-2022-00097,REC-PIR-2022-00121,2022-01-29 05:24:15,2022-01-29 12:06:08.454545,PIR,OP-PIR-08,9.1,PIR-DAF-001,Filtration,6.0,Fuel Blend Feedstock,High,38.4,1.31,31.09,1085.6,37.25,181.2,448.05,1.4,535.19,648.74,51.54,165.09,False,High water content in oil output
BATCH-PIR-2022-00098,REC-PIR-2022-00122,2022-01-29 10:41:51,2022-01-29 17:44:06.000000,PIR,OP-PIR-02,7.2,PIR-GRV-001,Centrifugation,5.7,Recovered Oil Grade A,High,107.0,18.51,53.51,1931.6,50.1,800.7,1138.98,1.9,1361.45,7452.27,107.26,6198.08,True,
BATCH-PIR-2022-00099,REC-PIR-2022-00123,2022-01-29 13:38:36,2022-01-30 10:45:08.727273,PIR,OP-PIR-07,4.9,PIR-DAF-001,Gravity Separation,13.8,Recovered Oil Grade B,Normal,402.0,119.83,144.1,13621.1,50.54,1877.1,2154.16,11.8,2804.81,51391.09,1054.58,49640.86,True,
BATCH-PIR-2022-00100,REC-PIR-2022-00124,2022-01-30 07:05:33,2022-01-30 14:11:33.000000,PIR,OP-PIR-10,15.8,PIR-DSC-003,Chemical Demulsification,6.6,IMO 2020 Compliant,Urgent,10.2,0.4,7.91,101.9,39.53,50.7,146.91,0.8,190.35,187.42,2.78,-0.15,True,
BATCH-PIR-2022-00101,REC-PIR-2022-00125;REC-PIR-2022-00126,2022-01-30 08:26:26,2022-01-30 13:36:30.800000,PIR,OP-PIR-05,4.9,PIR-DSC-001,Centrifugation,3.5,IMO 2020 Compliant,High,41.7,1.88,33.39,1174.8,48.3,218.8,365.1,2.7,565.03,839.74,81.97,356.68,True,
BATCH-PIR-2022-00102,REC-PIR-2022-00127,2022-01-30 08:47:50,2022-01-30 13:33:40.400000,PIR,OP-PIR-06,21.6,PIR-DSC-001,Gravity Separation,4.1,IMO 2020 Compliant,High,16.6,0.47,11.03,368.7,41.57,88.4,101.27,1.1,183.89,219.83,12.7,48.64,True,
BATCH-PIR-2022-00103,REC-PIR-2022-00128;REC-PIR-2022-00129;REC-PIR-2022-00130,2022-01-31 02:06:38,2022-02-02 00:30:09.200000,PIR,OP-PIR-10,15.8,PIR-DSC-001,Centrifugation,4.4,Fuel Blend Feedstock,Normal,1049.8,198.22,443.04,19387.6,45.7,7631.1,3493.75,47.1,6157.59,87587.1,703.21,82132.72,True,
BATCH-PIR-2022-00104,REC-PIR-2022-00131,2022-02-01 04:35:13,2022-02-01 12:23:13.000000,PIR,OP-PIR-04,24.3,PIR-DEC-002,Heating,7.3,Fuel Blend Feedstock,High,20.4,0.64,13.74,235.5,56.93,95.0,224.97,0.9,280.84,323.51,15.3,57.97,True,
BATCH-PIR-2022-00105,REC-PIR-2022-00132,2022-02-01 07:04:49,2022-02-01 17:05:49.000000,PIR,OP-PIR-08,9.1,PIR-GRV-002,Centrifugation,7.6,MARPOL Annex I,Deferred,145.0,22.99,81.42,6567.1,45.94,927.1,1330.37,4.4,1645.46,8685.86,194.47,7234.87,False,Sediment content too high
BATCH-PIR-2022-00106,REC-PIR-2022-00133,2022-02-01 09:52:29,2022-02-01 21:48:22.142857,PIR,OP-PIR-02,7.2,PIR-DSC-003,Centrifugation,4.4,Re-refinery Feedstock,Normal,263.6,69.25,144.97,9997.5,63.95,1380.7,2206.77,9.1,2763.98,36267.83,533.44,34037.29,True,
BATCH-PIR-2022-00107,REC-PIR-2022-00134,2022-02-01 22:54:55,2022-02-03 14:06:05.909091,PIR,OP-PIR-02,7.2,PIR-PLS-002,Gravity Separation,23.8,Recovered Oil Grade B,Normal,338.5,91.83,137.21,12591.1,57.88,1864.7,885.96,16.8,2196.77,46453.06,744.37,45000.66,False,Sediment content too high
BATCH-PIR-2022-00108,REC-PIR-2022-00135,2022-02-02 01:36:04,2022-02-02 03:19:07.000000,PIR,OP-PIR-03,10.7,PIR-DEC-001,Centrifugation,0.1,Recovered Oil Grade A,Normal,64.7,1.31,51.92,1900.8,40.52,245.0,604.05,2.9,794.34,640.61,151.26,-2.47,False,Sulfur specification exceeded
BATCH-PIR-2022-00109,REC-PIR-2022-00136,2022-02-02 07:38:40,2022-02-02 11:08:00.000000,PIR,OP-PIR-06,21.6,PIR-DEC-002,Centrifugation,2.6,Fuel Blend Feedstock,Scheduled,40.0,0.94,29.72,1395.5,45.85,175.7,528.15,0.9,606.94,481.38,84.78,-40.78,True,
BATCH-PIR-2022-00110,REC-PIR-2022-00137;REC-PIR-2022-00138;REC-PIR-2022-00139,2022-02-02 10:40:13,2022-02-02 18:29:25.000000,PIR,OP-PIR-09,17.3,PIR-DSC-001,None,2.5,Recovered Oil Grade B,High,133.0,20.91,68.35,4131.6,40.9,867.3,1400.48,8.2,1945.35,9698.28,141.29,7894.22,True,
BATCH-PIR-2022-00111,REC-PIR-2022-00140,2022-02-03 06:32:02,2022-02-03 21:01:00.285714,PIR,OP-PIR-02,7.2,PIR-DSC-003,None,3.1,Fuel Blend Feedstock,High,398.4,86.53,215.03,16306.4,54.89,1943.7,4665.71,14.6,5656.74,35166.84,1289.51,30799.61,True,
BATCH-PIR-2022-00112,REC-PIR-2022-00141,2022-02-03 13:13:34,2022-02-03 22:58:59.714286,PIR,OP-PIR-04,24.3,PIR-DSC-004,None,7.9,IMO 2020 Compliant,Scheduled,52.0,1.94,41.51,2106.1,43.82,271.7,498.75,2.8,692.36,941.18,141.82,390.64,True,
BATCH-PIR-2022-00113,REC-PIR-2022-00142,2022-02-03 19:49:24,2022-02-04 02:07:24.000000,PIR,OP-PIR-06,21.6,PIR-DAF-002,Heating,5.8,Recovered Oil Grade A,Normal,10.0,0.47,8.34,211.1,54.04,55.0,74.29,0.6,119.28,246.97,16.09,143.78,True,
BATCH-PIR-2022-00114,REC-PIR-2022-00143,2022-02-04 01:36:45,2022-02-05 06:59:15.000000,PIR,OP-PIR-05,4.9,PIR-PLS-001,Gravity Separation,22.7,MARPOL Annex I,Deferred,133.5,21.86,55.52,5489.2,33.8,989.8,397.14,10.6,1244.04,8184.48,200.54,7140.98,True,
BATCH-PIR-2022-00115,REC-PIR-2022-00144,2022-02-04 02:19:43,2022-02-04 06:49:19.000000,PIR,OP-PIR-06,21.6,PIR-DEC-002,None,3.6,Fuel Blend Feedstock,Normal,40.2,0.51,35.28,1057.5,33.55,173.7,281.25,1.2,369.3,274.27,49.57,-45.46,True,
BATCH-PIR-2022-00116,REC-PIR-2022-00145,2022-02-04 04:46:17,2022-02-05 06:46:30.500000,PIR,OP-PIR-10,15.8,PIR-GRV-001,Gravity Separation,9.7,EU Waste Directive,Normal,1304.3,1117.58,108.28,8405.1,94.17,7211.7,7446.42,21.3,9114.7,516302.07,391.42,507578.79,True,
BATCH-PIR-2022-00117,REC-PIR-2022-00146,2022-02-04 09:37:38,2022-02-04 14:36:46.571429,PIR,OP-PIR-08,9.1,PIR-DSC-004,Heating,3.2,IMO 2020 Compliant,Normal,50.0,1.31,35.2,1545.1,46.04,240.9,321.4,2.6,481.45,606.78,49.0,174.33,True,
BATCH-PIR-2022-00118,REC-PIR-2022-00147;REC-PIR-2022-00148;REC-PIR-2022-00149,2022-02-04 13:05:45,2022-02-05 00:33:15.000000,PIR,OP-PIR-06,21.6,PIR-GRV-002,Chemical Demulsification,7.8,Recovered Oil Grade A,Normal,219.5,4.61,177.36,6122.4,42.12,994.9,2354.12,6.3,2711.35,2049.91,394.71,-266.73,True,
BATCH-PIR-2022-00119,REC-PIR-2022-00150,2022-02-05 20:02:47,2022-02-06 01:26:47.000000,PIR,OP-PIR-03,10.7,PIR-DAF-001,Heating,4.2,Re-refinery Feedstock,Scheduled,66.0,3.2,42.01,3034.2,37.77,296.4,663.2,2.3,852.04,1594.0,76.22,818.18,True,
BATCH-PIR-2022-00120,REC-PIR-2022-00151,2022-02-06 09:29:09,2022-02-07 00:40:22.200000,PIR,OP-PIR-04,24.3,PIR-HTG-002,Gravity Separation,13.6,IMO 2020 Compliant,Normal,158.7,63.2,52.46,1164.2,65.59,809.2,1512.83,2.8,1741.27,32852.48,59.62,31170.83,True,
BATCH-PIR-2022-00121,REC-PIR-2022-00152;REC-PIR-2022-00153,2022-02-06 11:25:53,2022-02-06 14:30:23.000000,PIR,OP-PIR-01,3.9,PIR-HTG-002,None,0.7,EU Waste Directive,Normal,237.5,28.02,122.25,7034.3,34.93,1481.0,498.18,4.7,945.16,14827.26,547.86,14429.96,True,
BATCH-PIR-2022-00122,REC-PIR-2022-00154,2022-02-06 21:11:06,2022-02-06 22:17:06.000000,PIR,OP-PIR-09,17.3,PIR-HTG-002,None,0.6,MARPOL Annex I,Normal,19.2,0.88,13.82,952.0,46.99,94.7,139.11,1.0,198.12,455.25,34.34,291.47,True,
BATCH-PIR-2022-00123,REC-PIR-2022-00155,2022-02-06 21:51:36,2022-02-08 00:03:36.000000,PIR,OP-PIR-01,3.9,PIR-DSC-004,Gravity Separation,17.1,EU Waste Directive,Normal,254.8,72.55,91.87,12644.7,57.53,1336.7,3591.23,10.9,4218.45,35743.86,1008.7,32534.11,True,
BATCH-PIR-2022-00124,REC-PIR-2022-00156,2022-02-07 10:21:57,2022-02-07 17:00:24.272727,PIR,OP-PIR-10,15.8,PIR-PLS-002,Heating,4.5,MARPOL Annex I,Normal,47.1,0.95,41.11,1920.4,35.12,236.2,145.0,2.4,277.58,503.56,122.7,348.68,True,
BATCH-PIR-2022-00125,REC-PIR-2022-00157,2022-02-07 15:34:27,2022-02-07 22:51:54.272727,PIR,OP-PIR-02,7.2,PIR-PLS-002,None,4.3,Recovered Oil Grade B,Scheduled,65.8,12.02,29.13,1223.7,40.92,392.7,609.41,3.3,852.11,5923.02,43.31,5114.22,True,
BATCH-PIR-2022-00126,REC-PIR-2022-00158,2022-02-07 15:51:06,2022-02-07 19:58:32.400000,PIR,OP-PIR-02,7.2,PIR-DSC-001,None,1.8,MARPOL Annex I,Normal,58.1,4.0,45.87,951.3,57.11,299.1,623.76,4.0,821.43,1546.73,21.52,746.82,True,
BATCH-PIR-2022-00127,REC-PIR-2022-00159,2022-02-07 20:57:01,2022-02-09 01:05:25.000000,PIR,OP-PIR-09,17.3,PIR-DSC-003,Heating,0.7,EU Waste Directive,Normal,960.4,841.31,67.72,39870.9,95.0,4898.6,3313.69,27.8,5064.27,312644.77,3168.93,310749.43,True,
BATCH-PIR-2022-00128,REC-PIR-2022-00160,2022-02-07 21:18:28,2022-02-08 11:42:04.000000,PIR,OP-PIR-10,15.8,PIR-DSC-002,Filtration,1.2,Recovered Oil Grade A,Normal,395.8,66.77,225.67,7524.8,51.97,1997.3,3124.84,22.0,4706.8,30359.24,465.03,26117.47,True,
BATCH-PIR-2022-00129,REC-PIR-2022-00161,2022-02-07 23:25:18,2022-02-08 07:47:59.454545,PIR,OP-PIR-01,3.9,PIR-DAF-001,Heating,7.5,MARPOL Annex I,Urgent,48.3,0.91,43.46,1620.7,46.02,212.1,137.4,1.7,232.87,358.36,80.32,205.81,True,
BATCH-PIR-2022-00130,REC-PIR-2022-00162,2022-02-08 07:50:56,2022-02-08 10:14:56.000000,PIR,OP-PIR-09,17.3,PIR-DSC-002,Filtration,1.9,Recovered Oil Grade A,Normal,10.0,0.15,8.72,272.7,25.62,49.6,102.44,0.7,135.08,80.61,10.16,-44.31,True,
BATCH-PIR-2022-00131,REC-PIR-2022-00163,2022-02-08 12:53:04,2022-02-08 15:46:35.200000,PIR,OP-PIR-04,24.3,PIR-DEC-003,None,0.2,MARPOL Annex I,Normal,134.6,28.41,63.73,1305.0,47.55,877.5,1720.24,3.3,1966.85,10607.6,98.2,8738.95,True,
BATCH-PIR-2022-00132,REC-PIR-2022-00164,2022-02-08 12:56:36,2022-02-09 00:03:57.818182,PIR,OP-PIR-05,4.9,PIR-PLS-002,Gravity Separation,7.1,Recovered Oil Grade A,Scheduled,88.5,0.36,67.25,940.4,30.97,370.4,800.37,7.6,1318.4,146.9,71.91,-1099.59,True,
BATCH-PIR-2022-00133,REC-PIR-2022-00165,2022-02-08 14:51:34,2022-02-08 18:21:54.571429,PIR,OP-PIR-01,3.9,PIR-DSC-003,Centrifugation,2.8,MARPOL Annex I,High,24.7,4.32,12.67,671.6,41.7,171.8,196.82,1.1,261.42,2303.01,21.56,2063.15,True,
BATCH-PIR-2022-00134,REC-PIR-2022-00166,2022-02-08 22:28:26,2022-02-09 22:34:26.000000,PIR,OP-PIR-05,4.9,PIR-HTG-002,Gravity Separation,23.6,Recovered Oil Grade A,Normal,27.4,1.67,22.6,620.1,55.18,124.6,301.96,0.6,354.16,679.55,44.01,369.4,True,
BATCH-PIR-2022-00135,REC-PIR-2022-00167,2022-02-09 09:08:00,2022-02-09 18:30:00.000000,PIR,OP-PIR-09,17.3,PIR-DSC-002,Filtration,6.3,EU Waste Directive,High,92.0,18.21,43.98,3853.4,42.5,646.5,320.88,3.9,557.81,8520.17,113.21,8075.57,True,
BATCH-PIR-2022-00136,REC-PIR-2022-00168;REC-PIR-2022-00169;REC-PIR-2022-00170,2022-02-09 17:29:13,2022-02-10 05:22:11.285714,PIR,OP-PIR-06,21.6,PIR-DSC-003,Chemical Demulsification,7.6,MARPOL Annex I,Normal,149.9,4.78,107.83,2549.3,57.12,612.7,480.0,5.2,854.31,2001.05,192.64,1339.38,True,
BATCH-PIR-2022-00137,REC-PIR-2022-00171,2022-02-11 06:03:28,2022-02-12 07:22:46.545455,PIR,OP-PIR-09,17.3,PIR-DAF-001,Gravity Separation,23.1,MARPOL Annex I,Normal,122.2,9.02,92.61,5311.1,37.79,868.7,366.75,3.5,619.86,3323.17,253.86,2957.17,True,
BATCH-PIR-2022-00138,REC-PIR-2022-00172,2022-02-11 06:16:43,2022-02-11 08:58:19.000000,PIR,OP-PIR-10,15.8,PIR-DEC-002,None,2.0,MARPOL Annex I,Normal,31.2,6.24,9.71,1263.6,32.99,225.0,379.4,0.8,461.65,2887.33,28.21,2453.89,True,
BATCH-PIR-2022-00139,REC-PIR-2022-00173,2022-02-11 09:01:14,2022-02-11 15:17:38.000000,PIR,OP-PIR-01,3.9,PIR-DEC-002,None,4.7,Recovered Oil Grade A,High,70.8,0.53,59.17,564.4,21.48,343.6,1054.03,2.4,1248.94,263.01,15.48,-970.45,True,
BATCH-PIR-2022-00140,REC-PIR-2022-00174,2022-02-11 09:29:34,2022-02-11 18:32:11.090909,PIR,OP-PIR-01,3.9,PIR-DAF-001,None,6.7,EU Waste Directive,Urgent,128.9,5.79,78.05,3828.3,20.68,1033.3,365.18,4.1,733.08,2180.83,203.56,1651.31,True,
BATCH-PIR-2022-00141,REC-PIR-2022-00175;REC-PIR-2022-00176,2022-02-11 11:51:01,2022-02-14 10:18:17.363636,PIR,OP-PIR-09,17.3,PIR-PLS-002,None,5.4,MARPOL Annex I,High,1431.2,312.36,695.72,20285.4,53.1,8699.2,4563.97,65.9,9928.6,141643.42,475.15,132189.97,True,
BATCH-PIR-2022-00142,REC-PIR-2022-00177,2022-02-11 15:23:08,2022-02-11 22:43:55.142857,PIR,OP-PIR-10,15.8,PIR-DSC-004,None,4.2,Recovered Oil Grade A,Urgent,88.1,19.25,36.92,937.7,39.76,567.1,237.31,3.9,545.05,8203.75,36.65,7695.35,True,
BATCH-PIR-2022-00143,REC-PIR-2022-00178,2022-02-11 22:56:46,2022-02-14 11:09:47.714286,PIR,OP-PIR-01,3.9,PIR-DSC-003,Chemical Demulsification,4.7,MARPOL Annex I,Normal,1943.1,1676.88,152.75,56478.0,94.94,8797.8,7372.99,71.4,13424.91,694455.77,2787.73,683818.59,False,Viscosity out of spec
BATCH-PIR-2022-00144,REC-PIR-2022-00179;REC-PIR-2022-00180,2022-02-12 05:41:04,2022-02-13 04:10:10.000000,PIR,OP-PIR-09,17.3,PIR-PLS-001,Gravity Separation,17.0,MARPOL Annex I,Normal,109.7,1.74,90.61,2128.4,55.5,534.3,768.08,7.0,1296.08,930.66,123.85,-241.57,True,
BATCH-PIR-2022-00145,REC-PIR-2022-00181,2022-02-12 08:13:45,2022-02-12 10:25:45.000000,PIR,OP-PIR-03,10.7,PIR-DEC-002,Heating,1.7,MARPOL Annex I,Normal,9.4,0.28,7.93,278.4,42.95,42.3,134.9,0.9,199.98,121.65,15.5,-62.83,True,
BATCH-PIR-2022-00146,REC-PIR-2022-00182,2022-02-12 21:56:57,2022-02-13 07:03:15.000000,PIR,OP-PIR-05,4.9,PIR-GRV-001,Heating,4.4,EU Waste Directive,High,376.4,146.76,129.48,10972.2,69.49,2103.1,3091.85,7.7,3697.89,58212.28,315.44,54829.83,True,
BATCH-PIR-2022-00147,REC-PIR-2022-00183,2022-02-13 01:35:32,2022-02-13 18:53:32.000000,PIR,OP-PIR-06,21.6,PIR-HTG-002,Gravity Separation,16.8,IMO 2020 Compliant,Scheduled,41.5,0.74,33.72,1290.1,32.49,206.8,217.41,0.6,281.01,274.62,64.71,58.32,True,
BATCH-PIR-2022-00148,REC-PIR-2022-00184,2022-02-13 09:33:57,2022-02-13 18:52:46.090909,PIR,OP-PIR-01,3.9,PIR-PLS-002,Heating,6.8,IMO 2020 Compliant,Urgent,55.3,29.18,13.3,2022.7,74.72,336.8,621.58,5.0,855.02,14515.29,135.03,13795.3,True,
BATCH-PIR-2022-00149,REC-PIR-2022-00185,2022-02-13 10:34:33,2022-02-13 12:29:16.200000,PIR,OP-PIR-08,9.1,PIR-DEC-003,None,1.4,MARPOL Annex I,Scheduled,25.6,0.46,19.83,1245.3,30.42,140.5,280.19,0.8,352.43,170.83,57.28,-124.32,True,
BATCH-PIR-2022-00150,REC-PIR-2022-00186;REC-PIR-2022-00187,2022-02-13 11:33:47,2022-02-14 14:08:06.200000,PIR,OP-PIR-10,15.8,PIR-DSC-001,Centrifugation,2.0,Fuel Blend Feedstock,Urgent,614.3,22.54,462.9,5564.9,51.81,2541.0,5808.16,26.1,7391.72,9763.2,336.22,2707.7,True,
BATCH-PIR-2022-00151,REC-PIR-2022-00188,2022-02-13 13:44:15,2022-02-13 17:09:16.714286,PIR,OP-PIR-02,7.2,PIR-DSC-003,Centrifugation,0.5,EU Waste Directive,Normal,102.1,27.29,40.9,1760.9,53.35,651.7,1444.7,3.7,1688.54,10350.15,130.63,8792.24,True,
BATCH-PIR-2022-00152,REC-PIR-2022-00189;REC-PIR-2022-00190,2022-02-14 04:39:01,2022-02-14 18:15:05.500000,PIR,OP-PIR-03,10.7,PIR-GRV-001,Heating,7.8,MARPOL Annex I,High,464.1,211.58,124.98,3040.8,66.66,2369.2,1043.78,9.8,1838.35,98520.13,226.98,96908.76,True,
BATCH-PIR-2022-00153,REC-PIR-2022-00191,2022-02-14 18:36:43,2022-02-15 02:22:51.000000,PIR,OP-PIR-04,24.3,PIR-DEC-002,Filtration,6.8,Recovered Oil Grade B,High,43.6,11.56,17.94,1094.3,60.1,309.2,570.35,1.8,694.35,4520.95,27.52,3854.12,True,
BATCH-PIR-2022-00154,REC-PIR-2022-00192,2022-02-14 19:07:21,2022-02-16 06:01:06.600000,PIR,OP-PIR-01,3.9,PIR-DSC-001,None,0.8,Recovered Oil Grade A,Normal,852.4,663.75,74.49,5327.7,88.04,5137.5,10391.68,49.1,14118.83,307580.3,124.72,293586.19,True,
BATCH-PIR-2022-00155,REC-PIR-2022-00193,2022-02-15 04:28:24,2022-02-15 09:36:04.800000,PIR,OP-PIR-07,4.9,PIR-DSC-001,None,1.0,Recovered Oil Grade A,Normal,103.2,1.03,95.01,4800.7,41.31,463.6,230.83,4.8,500.26,490.68,131.11,121.53,True,
BATCH-PIR-2022-00156,REC-PIR-2022-00194,2022-02-15 09:40:29,2022-02-15 14:10:29.000000,PIR,OP-PIR-05,4.9,PIR-DEC-002,Gravity Separation,4.0,MARPOL Annex I,Deferred,20.1,1.4,14.96,772.0,55.18,91.3,61.98,0.9,109.43,678.97,59.64,629.18,True,
BATCH-PIR-2022-00157,REC-PIR-2022-00195,2022-02-15 15:40:14,2022-02-15 19:58:30.363636,PIR,OP-PIR-04,24.3,PIR-PLS-002,None,1.5,MARPOL Annex I,Urgent,61.7,44.3,7.86,351.6,84.07,340.9,421.44,3.9,700.59,23243.43,24.16,22567.0,True,
BATCH-PIR-2022-00158,REC-PIR-2022-00196,2022-02-15 19:11:37,2022-02-16 04:15:27.400000,PIR,OP-PIR-02,7.2,PIR-DSC-001,Centrifugation,0.9,Recovered Oil Grade A,Normal,204.1,85.37,77.48,8032.8,71.08,1090.6,648.84,10.3,1269.96,37084.89,332.78,36147.71,True,
BATCH-PIR-2022-00159,REC-PIR-2022-00197,2022-02-16 04:37:44,2022-02-16 19:23:29.000000,PIR,OP-PIR-08,9.1,PIR-DEC-001,Gravity Separation,12.8,MARPOL Annex I,Urgent,78.5,20.42,36.26,2932.7,56.96,507.4,271.87,2.7,519.01,9031.52,61.85,8574.36,True,
BATCH-PIR-2022-00160,REC-PIR-2022-00198,2022-02-16 10:14:39,2022-02-16 17:02:39.000000,PIR,OP-PIR-02,7.2,PIR-GRV-001,Centrifugation,6.3,Re-refinery Feedstock,Normal,30.4,3.08,17.8,1402.3,37.5,148.8,224.66,0.9,301.4,1570.02,105.19,1373.81,True,
BATCH-PIR-2022-00161,REC-PIR-2022-00199,2022-02-16 16:31:43,2022-02-16 21:48:09.400000,PIR,OP-PIR-10,15.8,PIR-HTG-002,Heating,3.9,Recovered Oil Grade A,Normal,137.4,37.47,64.59,4633.8,58.51,711.0,1860.27,2.3,2030.51,17581.41,259.07,15809.97,True,
BATCH-PIR-2022-00162,REC-PIR-2022-00200,2022-02-16 18:58:23,2022-02-16 21:44:59.000000,PIR,OP-PIR-01,3.9,PIR-DSC-002,None,0.9,Recovered Oil Grade A,High,56.3,15.0,14.89,1337.2,39.36,370.5,533.76,2.9,771.89,5826.48,85.98,5140.57,False,Flash point below minimum
BATCH-PIR-2022-00163,REC-PIR-2022-00201,2022-02-17 00:37:22,2022-02-17 16:24:10.000000,PIR,OP-PIR-10,15.8,PIR-DSC-001,None,3.7,Re-refinery Feedstock,Scheduled,302.0,89.45,128.77,9704.9,58.96,1581.7,1956.4,15.1,2894.75,40752.91,764.07,38622.23,True,
