voyage_id,vessel_id,vessel_name,vessel_class,departure_port,departure_time,arrival_port,arrival_time,distance_nm,voyage_duration_hrs,sea_time_hrs,port_time_hrs,waiting_time_hrs,avg_speed_knots,fuel_consumed_mt,cargo_loaded_m3,cargo_discharged_m3,revenue_eur,fuel_cost_eur,port_charges_eur,total_voyage_cost_eur,voyage_margin_eur,weather_delays_hrs,mechanical_delays_hrs,collections_count,avg_collection_time_hrs
VOY-2023-00092,HEC-CS-001,HEC Nereid,Coastal Small,ALE,2023-03-27 15:36:58.968576,MLT,2023-04-01 23:26:59.781960,870.0,127.8,115.7,4.0,7.4,7.5,14.6,265.8,256.4,12543.0,7355.0,3381.0,10736.0,1807.0,0.7,0.0,5,0.8
VOY-2023-00093,HEC-CS-001,HEC Nereid,Coastal Small,MLT,2023-04-02 11:30:54.157046,TAN,2023-04-08 18:20:29.711568,1090.0,150.8,130.4,9.0,10.7,8.4,17.0,336.2,323.3,9767.0,7165.0,2171.0,9336.0,431.0,0.7,0.0,4,2.2
VOY-2023-00094,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2023-04-09 09:33:03.717796,GIB,2023-04-10 04:58:08.544291,20.0,19.4,2.5,6.0,4.3,7.9,0.6,463.8,459.6,9394.0,283.0,2520.0,2803.0,6591.0,6.6,0.0,8,0.8
VOY-2023-00095,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-04-11 05:21:18.916480,ALG,2023-04-12 04:30:48.685890,5.0,23.2,0.7,11.0,11.3,7.6,0.5,462.2,444.3,20000.0,276.0,3385.0,3661.0,16339.0,0.2,0.0,7,1.6
VOY-2023-00096,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-04-14 03:31:18.286331,BCN,2023-04-16 20:11:28.690938,490.0,64.7,58.6,5.0,0.3,8.4,8.3,423.7,412.7,6715.0,4018.0,4487.0,8504.0,-1789.0,0.8,0.0,5,1.0
VOY-2023-00097,HEC-CS-001,HEC Nereid,Coastal Small,BCN,2023-04-17 13:31:07.359519,MRS,2023-04-20 00:06:17.947994,340.0,58.6,40.3,10.0,5.4,8.4,5.8,310.0,302.6,15416.0,2835.0,7098.0,9933.0,5483.0,2.9,0.0,8,1.2
VOY-2023-00098,HEC-CS-001,HEC Nereid,Coastal Small,MRS,2023-04-20 12:59:35.877142,IST,2023-04-27 21:23:02.636530,1360.0,176.4,166.0,4.0,4.9,8.2,23.1,276.4,269.8,5177.0,9520.0,3828.0,13347.0,-8171.0,1.5,0.0,6,0.7
VOY-2023-00099,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-04-29 13:59:24.505822,GIB,2023-05-11 09:15:15.766473,2050.0,283.3,271.9,11.0,0.1,7.5,38.2,320.1,309.5,11909.0,22298.0,2218.0,24517.0,-12608.0,0.3,0.0,8,1.4
VOY-2023-00100,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-05-12 04:01:43.377535,BCN,2023-05-15 08:52:58.642600,540.0,76.9,65.1,11.0,0.7,8.3,9.6,343.3,332.4,13662.0,4354.0,839.0,5193.0,8469.0,0.1,0.0,3,3.7
VOY-2023-00101,HEC-CS-001,HEC Nereid,Coastal Small,BCN,2023-05-17 00:52:42.486298,ALG,2023-05-20 01:45:15.004816,490.0,72.9,62.7,8.0,0.2,7.8,9.4,400.7,397.5,7369.0,3746.0,3073.0,6818.0,551.0,2.0,0.0,3,2.7
VOY-2023-00102,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-05-20 19:11:57.968412,GIB,2023-05-21 07:19:39.480405,5.0,12.1,0.6,8.0,0.2,8.0,0.4,383.7,376.1,18809.0,204.0,4072.0,4277.0,14532.0,3.3,0.0,7,1.1
VOY-2023-00103,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-05-21 23:38:29.362373,TAN,2023-05-22 11:20:53.757658,20.0,11.7,2.6,8.0,0.1,7.7,0.6,293.2,292.4,10426.0,259.0,1145.0,1404.0,9022.0,1.0,0.0,3,2.7
VOY-2023-00104,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2023-05-23 18:12:03.979726,GIB,2023-05-24 09:01:41.099934,20.0,14.8,2.5,10.0,0.9,7.9,0.7,453.1,434.2,17771.0,309.0,4196.0,4505.0,13267.0,1.4,0.0,5,2.0
VOY-2023-00105,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-05-24 19:43:41.309347,GEN,2023-05-30 00:05:34.560770,870.0,124.4,112.7,10.0,1.6,7.7,14.9,278.2,270.8,8523.0,5761.0,1264.0,7025.0,1498.0,0.1,0.0,4,2.5
VOY-2023-00106,HEC-CS-001,HEC Nereid,Coastal Small,GEN,2023-05-30 06:59:31.110760,LIM,2023-06-06 08:19:31.073149,1280.0,169.3,150.7,7.0,2.6,8.5,19.7,274.5,267.8,13131.0,10725.0,2131.0,12857.0,275.0,1.0,8.0,3,2.3
VOY-2023-00107,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2023-06-06 22:35:10.456308,PSD,2023-06-09 04:34:21.769957,360.0,54.0,43.8,7.0,1.9,8.2,6.4,286.9,278.8,8013.0,2814.0,5486.0,8300.0,-287.0,1.3,0.0,7,1.0
VOY-2023-00108,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2023-06-10 19:13:56.144505,MRS,2023-06-20 01:49:38.383621,1630.0,222.6,198.9,9.0,11.4,8.2,28.3,272.3,264.7,11726.0,14024.0,1474.0,15498.0,-3772.0,3.3,0.0,3,3.0
VOY-2023-00109,HEC-CS-001,HEC Nereid,Coastal Small,MRS,2023-06-22 00:46:50.765812,MLT,2023-06-25 10:22:25.330406,540.0,81.6,70.8,6.0,3.5,7.6,10.1,369.2,358.7,10672.0,4904.0,2486.0,7390.0,3283.0,1.3,0.0,4,1.5
VOY-2023-00110,HEC-CS-001,HEC Nereid,Coastal Small,MLT,2023-06-25 17:36:09.291700,GEN,2023-06-28 21:21:14.367954,520.0,75.8,69.1,5.0,0.4,7.5,10.1,414.0,405.6,17555.0,4098.0,2310.0,6407.0,11148.0,1.3,0.0,4,1.2
VOY-2023-00111,HEC-CS-001,HEC Nereid,Coastal Small,GEN,2023-06-29 16:05:47.815787,PIR,2023-07-04 08:16:38.360962,760.0,112.2,97.6,10.0,3.3,7.8,14.0,288.8,280.1,4355.0,7124.0,1660.0,8784.0,-4429.0,1.3,0.0,7,1.4
VOY-2023-00112,HEC-CS-001,HEC Nereid,Coastal Small,PIR,2023-07-06 05:36:46.728846,IST,2023-07-09 07:00:09.341719,340.0,73.4,41.6,5.0,2.7,8.2,6.2,334.7,332.0,8709.0,2566.0,4598.0,7163.0,1546.0,4.2,19.9,8,0.6
VOY-2023-00113,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-07-11 00:43:12.716655,LIM,2023-07-15 01:22:18.551088,560.0,96.7,68.6,5.0,16.2,8.2,8.9,330.0,314.7,14507.0,3693.0,2023.0,5716.0,8791.0,1.8,5.1,6,0.8
VOY-2023-00114,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2023-07-16 09:53:38.465166,ALG,2023-07-25 16:20:45.895860,1780.0,222.5,210.2,5.0,0.1,8.5,26.0,386.6,380.4,8335.0,11296.0,1829.0,13124.0,-4790.0,7.2,0.0,3,1.7
VOY-2023-00115,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-07-27 02:52:03.443888,IST,2023-08-06 12:58:17.283099,2060.0,250.1,242.9,6.0,0.9,8.5,35.1,472.4,469.7,13935.0,14106.0,2379.0,16485.0,-2551.0,0.3,0.0,6,1.0
VOY-2023-00116,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-08-07 18:31:13.327237,PIR,2023-08-10 15:37:13.919045,340.0,69.1,43.5,4.0,16.9,7.8,6.1,398.3,396.0,15228.0,2673.0,2734.0,5407.0,9820.0,4.7,0.0,4,1.0
VOY-2023-00117,HEC-CS-001,HEC Nereid,Coastal Small,PIR,2023-08-11 19:34:08.780252,TAN,2023-08-19 18:53:02.926756,1340.0,191.3,175.3,6.0,5.6,7.6,25.3,469.9,451.4,11283.0,12954.0,2756.0,15710.0,-4427.0,3.1,1.3,5,1.2
VOY-2023-00118,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2023-08-21 05:03:15.537855,GIB,2023-08-21 17:51:19.845423,20.0,12.8,2.7,10.0,0.1,7.4,0.7,274.0,270.6,11954.0,308.0,1114.0,1422.0,10532.0,0.0,0.0,3,3.3
VOY-2023-00119,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-08-23 07:26:26.509863,TAN,2023-08-24 08:50:06.328032,20.0,25.4,2.7,11.0,4.5,7.4,0.7,432.2,424.0,17334.0,408.0,2738.0,3146.0,14188.0,7.2,0.0,5,2.2
VOY-2023-00120,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2023-08-24 20:25:05.829932,PSD,2023-09-05 21:10:58.741296,2350.0,288.8,283.2,4.0,0.9,8.3,35.2,390.9,379.3,8275.0,14661.0,2262.0,16923.0,-8648.0,0.7,0.0,7,0.6
VOY-2023-00121,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2023-09-06 13:49:58.158580,ALG,2023-09-17 07:57:11.146440,1960.0,258.1,242.8,8.0,6.4,8.1,32.3,295.2,282.1,12129.0,12236.0,3703.0,15940.0,-3811.0,0.9,0.0,8,1.0
VOY-2023-00122,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-09-18 05:32:20.461105,MRS,2023-09-22 13:32:06.880357,750.0,104.0,92.2,4.0,2.7,8.1,13.0,402.0,382.4,11899.0,6854.0,3350.0,10205.0,1694.0,5.1,0.0,8,0.5
VOY-2023-00123,HEC-CS-001,HEC Nereid,Coastal Small,MRS,2023-09-22 21:12:52.673287,LIM,2023-10-01 04:19:02.947977,1520.0,199.1,187.1,9.0,2.5,8.1,24.2,340.6,329.6,6925.0,9676.0,4646.0,14322.0,-7397.0,0.5,0.0,8,1.1
VOY-2023-00124,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2023-10-02 20:30:02.602512,MLT,2023-10-08 05:00:31.572640,950.0,128.5,116.8,8.0,2.6,8.1,15.6,473.6,459.8,20000.0,8085.0,4531.0,12616.0,7384.0,1.1,0.0,5,1.6
VOY-2023-00125,HEC-CS-001,HEC Nereid,Coastal Small,MLT,2023-10-08 18:50:48.962626,BCN,2023-10-13 23:52:08.903470,830.0,125.0,109.7,11.0,2.6,7.6,14.1,367.5,353.9,13077.0,7901.0,6269.0,14169.0,-1092.0,1.7,0.0,8,1.4
VOY-2023-00126,HEC-CS-001,HEC Nereid,Coastal Small,BCN,2023-10-14 13:46:35.703561,PIR,2023-10-21 08:52:13.462033,1180.0,163.1,155.7,4.0,2.6,7.6,19.8,450.1,444.6,19906.0,9922.0,1791.0,11713.0,8193.0,0.8,0.0,3,1.3
VOY-2023-00127,HEC-CS-001,HEC Nereid,Coastal Small,PIR,2023-10-22 22:02:34.793724,MRS,2023-10-29 00:55:16.630430,990.0,146.9,133.9,9.0,3.1,7.4,18.0,346.0,345.6,11389.0,7471.0,3783.0,11254.0,134.0,0.9,0.0,7,1.3
VOY-2023-00128,HEC-CS-001,HEC Nereid,Coastal Small,MRS,2023-10-30 03:55:20.502610,TAN,2023-11-04 01:53:29.932930,780.0,118.0,104.1,6.0,4.1,7.5,14.3,347.7,339.9,12966.0,7627.0,3570.0,11197.0,1769.0,3.8,0.0,5,1.2
VOY-2023-00129,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2023-11-04 12:57:37.356089,ALG,2023-11-05 13:59:27.286541,15.0,25.0,1.9,10.0,5.4,7.8,0.6,340.5,324.9,16491.0,302.0,2470.0,2772.0,13719.0,7.7,0.0,4,2.5
VOY-2023-00130,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-11-06 07:33:59.888079,GIB,2023-11-07 16:27:20.634310,5.0,32.9,0.6,4.0,27.0,8.5,0.2,296.7,295.9,11390.0,130.0,2632.0,2761.0,8629.0,1.3,0.0,3,1.3
VOY-2023-00131,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-11-08 22:28:04.649720,ALG,2023-11-09 19:36:57.322171,5.0,21.1,0.6,11.0,4.8,7.7,0.5,276.3,273.0,6171.0,214.0,4544.0,4758.0,1413.0,4.7,0.0,5,2.2
VOY-2023-00132,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-11-10 03:49:33.675513,GIB,2023-11-10 13:00:58.473367,5.0,9.2,0.6,6.0,0.1,8.5,0.3,399.5,396.4,16595.0,145.0,2760.0,2905.0,13690.0,2.5,0.0,3,2.0
VOY-2023-00133,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2023-11-11 23:10:03.588598,ALG,2023-11-12 16:29:18.156442,5.0,17.3,0.6,9.0,5.5,8.1,0.4,267.4,260.8,13158.0,255.0,2158.0,2413.0,10745.0,2.2,0.0,3,3.0
VOY-2023-00134,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2023-11-13 13:25:08.832538,GEN,2023-11-18 07:21:27.270148,900.0,113.9,105.6,4.0,4.1,8.5,13.4,418.2,415.2,15804.0,7568.0,2688.0,10256.0,5548.0,0.2,0.0,6,0.7
VOY-2023-00135,HEC-CS-001,HEC Nereid,Coastal Small,GEN,2023-11-18 22:12:24.660709,IST,2023-11-25 00:29:20.884643,1100.0,146.3,132.3,4.0,0.8,8.3,18.5,372.2,356.3,9800.0,8690.0,1923.0,10613.0,-814.0,9.2,0.0,3,1.3
VOY-2023-00136,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-11-26 04:32:56.639677,LIM,2023-11-29 16:29:59.913748,560.0,84.0,73.5,9.0,0.3,7.6,10.0,389.8,377.3,16397.0,4689.0,3641.0,8330.0,8067.0,1.0,0.2,4,2.2
VOY-2023-00137,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2023-11-30 21:38:56.975646,IST,2023-12-04 11:18:57.283157,560.0,85.7,68.5,11.0,4.0,8.2,10.3,392.9,379.3,14027.0,5054.0,1417.0,6472.0,7556.0,2.2,0.0,6,1.8
VOY-2023-00138,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-12-05 22:17:57.357633,PIR,2023-12-08 09:46:10.528848,340.0,59.5,40.9,11.0,4.3,8.3,5.5,472.2,466.8,10003.0,2425.0,1949.0,4374.0,5629.0,3.3,0.0,3,3.7
VOY-2023-00139,HEC-CS-001,HEC Nereid,Coastal Small,PIR,2023-12-10 00:50:56.166833,PSD,2023-12-13 13:28:58.261788,540.0,84.6,67.9,6.0,0.4,7.9,9.1,397.7,381.1,19727.0,4367.0,1737.0,6104.0,13623.0,10.3,0.0,6,1.0
VOY-2023-00140,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2023-12-14 05:48:10.512799,ALE,2023-12-15 15:08:52.461284,110.0,33.3,13.1,5.0,4.9,8.4,2.1,416.0,401.5,11502.0,1080.0,2085.0,3165.0,8337.0,3.4,6.9,8,0.6
VOY-2023-00141,HEC-CS-001,HEC Nereid,Coastal Small,ALE,2023-12-17 07:45:39.414922,IST,2023-12-23 19:26:42.033689,940.0,155.7,126.9,6.0,19.9,7.4,15.9,369.1,353.1,6700.0,6688.0,1879.0,8567.0,-1867.0,2.9,0.0,4,1.5
VOY-2023-00142,HEC-CS-001,HEC Nereid,Coastal Small,IST,2023-12-25 08:22:32.350358,TAN,2024-01-08 15:33:33.017238,2420.0,343.2,304.6,10.0,24.0,7.9,40.2,444.6,431.5,14251.0,21021.0,1967.0,22988.0,-8737.0,4.6,0.0,5,2.0
VOY-2024-00143,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-01-10 08:12:46.201342,ALG,2024-01-11 19:42:34.594213,15.0,35.5,2.0,9.0,23.8,7.5,0.6,269.7,261.7,4761.0,281.0,1210.0,1491.0,3270.0,0.7,0.0,4,2.2
VOY-2024-00144,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-01-12 13:38:42.886836,TAN,2024-01-13 07:32:51.166923,15.0,17.9,1.8,7.0,8.0,8.3,0.5,350.6,335.6,14794.0,288.0,5231.0,5519.0,9275.0,1.1,0.0,8,0.9
VOY-2024-00145,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-01-13 20:22:21.453857,ALG,2024-01-14 17:46:26.309379,15.0,21.4,2.0,8.0,2.0,7.5,0.6,363.9,358.7,16296.0,357.0,5132.0,5489.0,10807.0,1.4,8.0,8,1.0
VOY-2024-00146,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-01-15 05:59:48.461978,LIM,2024-01-24 10:51:29.787329,1780.0,220.9,214.3,5.0,1.5,8.3,27.3,304.4,294.7,12634.0,10616.0,3736.0,14352.0,-1718.0,0.1,0.0,4,1.2
VOY-2024-00147,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2024-01-25 01:56:35.133618,GIB,2024-02-04 20:02:43.593773,1760.0,258.1,237.3,8.0,11.4,7.4,29.9,322.2,321.4,7882.0,14324.0,2617.0,16941.0,-9059.0,1.4,0.0,3,2.7
VOY-2024-00148,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-02-05 13:24:22.732507,PIR,2024-02-14 02:53:41.088820,1310.0,205.5,171.2,9.0,16.1,7.7,24.4,439.5,436.2,9997.0,11634.0,3927.0,15561.0,-5564.0,9.2,0.0,5,1.8
VOY-2024-00149,HEC-CS-001,HEC Nereid,Coastal Small,PIR,2024-02-15 11:41:11.853065,IST,2024-02-18 00:39:55.287510,340.0,61.0,42.5,5.0,6.4,8.0,5.9,418.8,416.8,9705.0,2660.0,3846.0,6506.0,3199.0,7.1,0.0,6,0.8
VOY-2024-00150,HEC-CS-001,HEC Nereid,Coastal Small,IST,2024-02-18 19:33:54.559358,GIB,2024-03-02 06:15:37.163290,2050.0,298.7,272.3,9.0,7.3,7.5,36.7,351.5,342.3,17193.0,19873.0,3023.0,22895.0,-5703.0,0.9,9.2,3,3.0
VOY-2024-00151,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-03-03 10:33:32.710187,MLT,2024-03-09 19:57:42.828967,1060.0,153.4,142.6,10.0,0.5,7.4,18.5,439.0,426.4,20000.0,9889.0,4703.0,14592.0,5408.0,0.3,0.0,8,1.2
VOY-2024-00152,HEC-CS-001,HEC Nereid,Coastal Small,MLT,2024-03-11 08:38:21.086752,LIM,2024-03-16 10:28:01.099008,950.0,121.8,111.7,5.0,4.2,8.5,14.7,350.7,345.7,5706.0,6422.0,1943.0,8365.0,-2659.0,0.9,0.0,3,1.7
VOY-2024-00153,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2024-03-17 01:18:27.286345,GIB,2024-03-26 04:34:37.844254,1760.0,219.3,209.7,5.0,1.1,8.4,29.5,295.3,284.5,12145.0,15846.0,5379.0,21225.0,-9080.0,3.5,0.0,7,0.7
VOY-2024-00154,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-03-27 18:23:19.866729,ALG,2024-03-28 09:11:24.439392,5.0,14.8,0.6,7.0,4.0,8.3,0.4,284.1,280.7,13983.0,210.0,3766.0,3976.0,10008.0,3.2,0.0,4,1.8
VOY-2024-00155,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-03-29 03:03:33.520355,LIM,2024-04-09 10:14:04.602194,1780.0,271.2,218.4,8.0,24.9,8.2,30.0,397.5,381.0,11956.0,13746.0,1519.0,15265.0,-3309.0,2.6,17.3,5,1.6
VOY-2024-00156,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2024-04-11 02:40:37.540469,BCN,2024-04-20 22:26:51.515581,1770.0,235.8,211.9,11.0,12.6,8.4,29.0,399.6,394.8,12467.0,11830.0,2408.0,14238.0,-1771.0,0.3,0.0,6,1.8
VOY-2024-00157,HEC-CS-001,HEC Nereid,Coastal Small,BCN,2024-04-21 21:48:44.687989,MLT,2024-04-26 22:00:00.474300,830.0,120.2,108.5,8.0,1.5,7.7,15.2,350.5,341.2,6583.0,8281.0,1297.0,9579.0,-2996.0,2.2,0.0,5,1.6
VOY-2024-00158,HEC-CS-001,HEC Nereid,Coastal Small,MLT,2024-04-28 07:54:52.940055,IST,2024-05-03 12:37:57.657069,820.0,124.7,106.1,6.0,9.6,7.7,15.2,397.7,397.6,15564.0,7249.0,2572.0,9821.0,5743.0,3.0,0.0,5,1.2
VOY-2024-00159,HEC-CS-001,HEC Nereid,Coastal Small,IST,2024-05-03 20:56:20.576799,LIM,2024-05-07 06:21:44.019386,560.0,81.4,72.1,4.0,5.2,7.8,9.3,434.2,425.4,19651.0,4499.0,1952.0,6452.0,13199.0,0.1,0.0,4,1.0
VOY-2024-00160,HEC-CS-001,HEC Nereid,Coastal Small,LIM,2024-05-08 22:44:10.590445,MRS,2024-05-17 05:09:08.031201,1520.0,198.4,186.7,4.0,7.2,8.1,26.5,272.0,270.4,4244.0,11733.0,3633.0,15366.0,-11121.0,0.5,0.0,5,0.8
VOY-2024-00161,HEC-CS-001,HEC Nereid,Coastal Small,MRS,2024-05-18 12:51:59.205847,GEN,2024-05-20 07:43:14.178667,180.0,42.9,22.5,7.0,10.5,8.0,3.4,377.5,372.0,15292.0,1451.0,2949.0,4400.0,10892.0,2.9,0.0,3,2.3
VOY-2024-00162,HEC-CS-001,HEC Nereid,Coastal Small,GEN,2024-05-22 03:46:52.476759,BCN,2024-05-25 06:45:50.916622,500.0,75.0,58.8,10.0,4.4,8.5,8.2,274.5,267.4,11397.0,3130.0,3670.0,6800.0,4596.0,1.8,0.0,5,2.0
VOY-2024-00163,HEC-CS-001,HEC Nereid,Coastal Small,BCN,2024-05-25 13:25:45.513887,GIB,2024-05-29 01:52:59.169017,540.0,84.5,72.7,7.0,1.5,7.4,10.2,398.0,380.3,15787.0,4171.0,3758.0,7929.0,7858.0,3.3,0.0,7,1.0
VOY-2024-00164,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-05-29 21:56:33.108561,TAN,2024-05-30 16:04:25.831858,20.0,18.1,2.6,7.0,6.5,7.6,0.6,349.8,345.6,7923.0,324.0,4387.0,4711.0,3213.0,2.0,0.0,6,1.2
VOY-2024-00165,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-05-31 23:23:22.130370,GIB,2024-06-01 13:51:30.347166,20.0,14.5,2.4,8.0,3.9,8.4,0.6,465.5,442.7,20000.0,306.0,3170.0,3476.0,16524.0,0.2,0.0,4,2.0
VOY-2024-00166,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-06-03 05:42:45.206193,ALG,2024-06-03 19:28:39.684695,5.0,13.8,0.7,10.0,1.0,7.5,0.5,343.3,334.1,11608.0,264.0,4263.0,4527.0,7080.0,2.1,0.0,6,1.7
VOY-2024-00167,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-06-05 01:21:49.081491,TAN,2024-06-05 16:52:27.897773,15.0,15.5,1.9,4.0,8.3,7.9,0.4,419.2,401.7,17346.0,177.0,2626.0,2803.0,14543.0,1.0,0.3,4,1.0
VOY-2024-00168,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-06-05 23:22:48.140357,ALG,2024-06-06 18:30:39.829305,15.0,19.1,1.9,7.0,10.2,7.8,0.5,387.4,369.8,17354.0,283.0,1807.0,2090.0,15264.0,0.0,0.0,8,0.9
VOY-2024-00169,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-06-08 07:56:42.144920,GIB,2024-06-08 16:58:57.367933,5.0,9.0,0.6,5.0,2.4,7.8,0.3,451.4,435.2,8058.0,138.0,2942.0,3080.0,4978.0,1.0,0.0,6,0.8
VOY-2024-00170,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-06-09 21:45:38.942663,ALG,2024-06-10 13:26:12.282058,5.0,15.7,0.7,6.0,7.6,7.4,0.3,448.1,435.5,15735.0,163.0,3450.0,3613.0,12122.0,1.4,0.0,8,0.8
VOY-2024-00171,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-06-12 08:26:59.457991,TAN,2024-06-13 02:42:28.429673,15.0,18.3,2.0,10.0,2.5,7.7,0.7,459.7,444.2,15788.0,295.0,3187.0,3482.0,12306.0,1.8,2.0,5,2.0
VOY-2024-00172,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-06-13 17:31:03.935935,GIB,2024-06-14 08:15:00.954269,20.0,14.7,2.4,7.0,2.4,8.2,0.6,473.2,470.3,14046.0,309.0,1952.0,2261.0,11785.0,2.9,0.0,4,1.8
VOY-2024-00173,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-06-16 06:39:06.702759,ALG,2024-06-16 18:15:38.720196,5.0,11.6,0.6,10.0,0.5,8.2,0.5,301.9,289.5,10316.0,265.0,2677.0,2942.0,7375.0,0.5,0.0,3,3.3
VOY-2024-00174,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-06-18 13:04:42.975740,GIB,2024-06-18 23:15:12.272738,5.0,10.2,0.7,4.0,3.1,7.4,0.2,302.7,295.4,13159.0,97.0,3856.0,3953.0,9205.0,2.4,0.0,5,0.8
VOY-2024-00175,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-06-19 12:56:12.829621,PSD,2024-06-29 18:38:08.209765,1960.0,245.7,236.5,4.0,4.1,8.3,30.2,269.9,263.1,11419.0,15605.0,4303.0,19909.0,-8490.0,1.1,0.0,6,0.7
VOY-2024-00176,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2024-06-30 05:05:46.925348,TAN,2024-07-12 16:40:48.945467,2350.0,299.6,288.7,9.0,1.8,8.1,39.9,363.0,359.6,5921.0,16664.0,4051.0,20715.0,-14793.0,0.1,0.0,7,1.3
VOY-2024-00177,HEC-CS-001,HEC Nereid,Coastal Small,TAN,2024-07-13 08:58:44.483292,ALG,2024-07-14 01:25:20.863574,15.0,16.4,1.9,6.0,1.4,7.7,0.5,468.7,447.6,20000.0,226.0,3391.0,3617.0,16383.0,7.1,0.0,6,1.0
VOY-2024-00178,HEC-CS-001,HEC Nereid,Coastal Small,ALG,2024-07-14 12:20:37.098613,GIB,2024-07-15 04:38:10.486408,5.0,16.3,0.6,4.0,2.5,8.4,0.3,329.9,326.4,5010.0,107.0,1763.0,1870.0,3140.0,9.2,0.0,3,1.3
VOY-2024-00179,HEC-CS-001,HEC Nereid,Coastal Small,GIB,2024-07-16 18:09:34.781950,IST,2024-07-27 22:15:28.534180,2050.0,268.1,248.6,8.0,7.9,8.2,35.2,340.6,330.7,12926.0,14830.0,3007.0,17837.0,-4911.0,3.6,0.0,5,1.6
VOY-2024-00180,HEC-CS-001,HEC Nereid,Coastal Small,IST,2024-07-28 09:18:23.791769,PSD,2024-08-04 03:14:06.427133,1000.0,161.9,134.1,6.0,16.0,7.5,17.4,373.1,362.9,6980.0,8624.0,3335.0,11959.0,-4978.0,5.8,0.0,4,1.5
VOY-2024-00181,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2024-08-04 14:27:56.717827,ALE,2024-08-05 19:38:19.326517,110.0,29.2,14.3,11.0,1.9,7.7,2.3,358.7,341.3,8354.0,1104.0,6271.0,7374.0,979.0,2.0,0.0,8,1.4
VOY-2024-00182,HEC-CS-001,HEC Nereid,Coastal Small,ALE,2024-08-06 11:20:59.573395,PSD,2024-08-07 14:08:05.175180,110.0,26.8,13.1,11.0,1.3,8.4,2.2,318.1,308.2,8444.0,1168.0,2750.0,3918.0,4526.0,1.4,0.0,8,1.4
VOY-2024-00183,HEC-CS-001,HEC Nereid,Coastal Small,PSD,2024-08-08 06:31:46.227973,ALE,2024-08-09 04:33:27.567546,110.0,22.0,13.3,8.0,0.4,8.3,2.2,421.4,416.9,17547.0,1159.0,3831.0,4990.0,12557.0,0.3,0.0,8,1.0
